CustomerID,P_fraud,DTS
3006302,0.001376936316695353,1000
3006334,0.9318181818181818,411
3006338,0.001376936316695353,1000
3006362,0.00031104199066874026,1000
3006370,0.00031104199066874026,1000
3006394,0.0012199372603694668,1000
3006414,0.0012199372603694668,1000
3006458,0.0015547565834224078,1000
3006462,0.0012199372603694668,1000
3006490,0.009537434430138292,935
3006502,0.00031104199066874026,1000
3006510,0.00298804780876494,1000
3006526,0.00031104199066874026,1000
3006534,0.0057361376673040155,972
3006546,0.0057361376673040155,972
3006558,0.0012199372603694668,1000
3006574,0.0057361376673040155,972
3006578,0.00031104199066874026,1000
3006586,0.001376936316695353,1000
3006598,0.0012199372603694668,1000
3006602,0.0015547565834224078,1000
3006606,0.009537434430138292,935
3006666,0.0,1000
3006670,0.0012199372603694668,1000
3006698,0.0012199372603694668,1000
3006710,0.0015547565834224078,1000
3006714,0.0057361376673040155,972
3006718,0.0015547565834224078,1000
3006726,0.0012199372603694668,1000
3006750,0.003197612449371136,1000
3006782,0.0012199372603694668,1000
3006786,0.0057361376673040155,972
3006794,0.0012199372603694668,1000
3006810,0.0,1000
3006826,0.0015547565834224078,1000
3006842,0.00298804780876494,1000
3006898,0.026385224274406333,860
3006926,0.00031104199066874026,1000
3006946,0.0,1000
3006986,0.0057361376673040155,972
3006990,0.0015547565834224078,1000
3007014,0.00031104199066874026,1000
3007030,0.0057361376673040155,972
3007042,0.00031104199066874026,1000
3007058,0.001376936316695353,1000
3007122,0.003197612449371136,1000
3007126,0.0012199372603694668,1000
3007162,0.0015547565834224078,1000
3007186,0.00031104199066874026,1000
3007190,0.0057361376673040155,972
3007198,0.0057361376673040155,972
3007238,0.003197612449371136,1000
3007262,0.0057361376673040155,972
3007278,0.00031104199066874026,1000
3007294,0.7857142857142857,506
3007330,0.0057361376673040155,972
3007358,0.0012199372603694668,1000
3007366,0.0015547565834224078,1000
3007458,0.0057361376673040155,972
3007490,0.0015547565834224078,1000
3007506,0.001376936316695353,1000
3007514,0.001376936316695353,1000
3007522,0.00031104199066874026,1000
3007542,0.007591623036649215,952
3007546,0.009537434430138292,935
3007554,0.0015547565834224078,1000
3007558,0.6666666666666666,550
3007562,0.0057361376673040155,972
3007598,0.001376936316695353,1000
3007610,0.00031104199066874026,1000
3007658,0.001376936316695353,1000
3007698,0.0015547565834224078,1000
3007734,0.0057361376673040155,972
3007746,0.009537434430138292,935
3007754,0.007591623036649215,952
3007774,0.00031104199066874026,1000
3007794,0.15479876160990713,722
3007810,0.0057361376673040155,972
3007822,0.9879518072289156,282
3007850,0.00031104199066874026,1000
3007862,0.026385224274406333,860
3007866,0.00031104199066874026,1000
3007886,0.0012199372603694668,1000
3007906,0.00031104199066874026,1000
3007922,0.0012199372603694668,1000
3007946,0.0012199372603694668,1000
3007986,0.009537434430138292,935
3007990,0.0015547565834224078,1000
3008042,0.0012199372603694668,1000
3008054,0.0057361376673040155,972
3008082,0.00031104199066874026,1000
3008098,0.0015547565834224078,1000
3008118,0.009537434430138292,935
3008162,0.00031104199066874026,1000
3008246,0.0057361376673040155,972
3008250,0.0015547565834224078,1000
3008262,0.001376936316695353,1000
3008278,0.01350337584396099,910
3008306,0.0015547565834224078,1000
3008322,0.00031104199066874026,1000
3008366,0.0015547565834224078,1000
3008374,0.001376936316695353,1000
3008402,0.003197612449371136,1000
3008406,0.0015547565834224078,1000
3008454,0.003197612449371136,1000
3008462,0.0015547565834224078,1000
3008466,0.0012199372603694668,1000
3008474,0.0012199372603694668,1000
3008502,0.0,1000
3008510,0.0015547565834224078,1000
3008550,0.00031104199066874026,1000
3008566,0.0,1000
3008578,0.00031104199066874026,1000
3008606,0.0015547565834224078,1000
3008650,0.0057361376673040155,972
3008666,0.00298804780876494,1000
3008674,0.00031104199066874026,1000
3008698,0.009537434430138292,935
3008794,0.00031104199066874026,1000
3008818,0.0057361376673040155,972
3008838,0.0057361376673040155,972
3008850,0.00031104199066874026,1000
3008886,0.00031104199066874026,1000
3008890,0.001376936316695353,1000
3008902,0.001376936316695353,1000
3008914,0.001376936316695353,1000
3008918,0.04964539007092199,813
3008926,0.00298804780876494,1000
3008930,0.0057361376673040155,972
3008950,0.0012199372603694668,1000
3008994,0.0057361376673040155,972
3009002,0.02697841726618705,859
3009022,0.007591623036649215,952
3009054,0.026385224274406333,860
3009074,0.03867403314917127,832
3009086,0.00031104199066874026,1000
3009094,0.0012199372603694668,1000
3009138,0.0057361376673040155,972
3009150,0.003197612449371136,1000
3009174,0.0015547565834224078,1000
3009186,0.00031104199066874026,1000
3009226,0.0057361376673040155,972
3009234,0.0015547565834224078,1000
3009262,0.0012199372603694668,1000
3009294,0.007591623036649215,952
3009298,0.0012199372603694668,1000
3009334,0.0057361376673040155,972
3009338,0.001376936316695353,1000
3009342,0.0012199372603694668,1000
3009366,0.001376936316695353,1000
3009378,0.15479876160990713,722
3009382,0.00031104199066874026,1000
3009386,0.0012199372603694668,1000
3009402,0.0015547565834224078,1000
3009414,0.007591623036649215,952
3009446,0.001376936316695353,1000
3009458,0.0012199372603694668,1000
3009478,0.003197612449371136,1000
3009506,0.0057361376673040155,972
3009542,0.00031104199066874026,1000
3009582,0.00031104199066874026,1000
3009586,0.001376936316695353,1000
3009626,0.003197612449371136,1000
3009642,0.0015547565834224078,1000
3009646,0.02697841726618705,859
3009686,0.00031104199066874026,1000
3009690,0.0015547565834224078,1000
3009694,0.007591623036649215,952
3009722,0.0057361376673040155,972
3009730,0.0015547565834224078,1000
3009758,0.001376936316695353,1000
3009774,0.0057361376673040155,972
3009790,0.0012199372603694668,1000
3009802,0.003197612449371136,1000
3009806,0.0015547565834224078,1000
3009906,0.0012199372603694668,1000
3009922,0.0057361376673040155,972
3009926,0.003197612449371136,1000
3009938,0.0015547565834224078,1000
3009986,0.00031104199066874026,1000
3010034,0.009537434430138292,935
3010050,0.003197612449371136,1000
3010058,0.026385224274406333,860
3010082,0.00031104199066874026,1000
3010086,0.001376936316695353,1000
3010102,0.0012199372603694668,1000
3010198,0.00031104199066874026,1000
3010234,0.00031104199066874026,1000
3010242,0.0015547565834224078,1000
3010250,0.0015547565834224078,1000
3010254,0.001376936316695353,1000
3010262,0.00031104199066874026,1000
3010278,0.0015547565834224078,1000
3010294,0.0001871736053084898,1000
3010306,0.00031104199066874026,1000
3010314,0.00031104199066874026,1000
3010374,0.001376936316695353,1000
3010390,0.00031104199066874026,1000
3010462,0.00031104199066874026,1000
3010470,0.01350337584396099,910
3010478,0.00031104199066874026,1000
3010490,0.0012199372603694668,1000
3010502,0.0057361376673040155,972
3010514,0.001376936316695353,1000
3010522,0.003197612449371136,1000
3010566,0.001376936316695353,1000
3010578,0.0012199372603694668,1000
3010594,0.003197612449371136,1000
3010598,0.009537434430138292,935
3010610,0.0015547565834224078,1000
3010658,0.0015547565834224078,1000
3010690,0.003197612449371136,1000
3010706,0.001376936316695353,1000
3010718,0.003197612449371136,1000
3010722,0.00031104199066874026,1000
3010762,0.001376936316695353,1000
3010770,0.0015547565834224078,1000
3010786,0.0015547565834224078,1000
3010806,0.00031104199066874026,1000
3010822,0.0012199372603694668,1000
3010834,0.0012199372603694668,1000
3010838,0.009537434430138292,935
3010890,0.00031104199066874026,1000
3010910,0.0057361376673040155,972
3010914,0.007591623036649215,952
3010926,0.0012199372603694668,1000
3010930,0.01350337584396099,910
3010942,0.00031104199066874026,1000
3010950,0.0020833333333333333,1000
3010966,0.003197612449371136,1000
3010998,0.0057361376673040155,972
3011014,0.001376936316695353,1000
3011022,0.0015547565834224078,1000
3011062,0.00031104199066874026,1000
3011074,0.15479876160990713,722
3011078,0.03867403314917127,832
3011098,0.003197612449371136,1000
3011110,0.0012199372603694668,1000
3011126,0.0057361376673040155,972
3011134,0.0726643598615917,784
3011138,0.0012199372603694668,1000
3011178,0.00298804780876494,1000
3011258,0.0012199372603694668,1000
3011278,0.001376936316695353,1000
3011286,0.001376936316695353,1000
3011322,0.0015547565834224078,1000
3011338,0.009537434430138292,935
3011350,0.003197612449371136,1000
3011370,0.7941176470588235,503
3011398,0.003197612449371136,1000
3011402,0.003197612449371136,1000
3011414,0.03867403314917127,832
3011418,0.0015547565834224078,1000
3011430,0.00031104199066874026,1000
3011494,0.021739130434782608,875
3011498,0.01350337584396099,910
3011510,0.00031104199066874026,1000
3011514,0.00031104199066874026,1000
3011522,0.00031104199066874026,1000
3011526,0.001376936316695353,1000
3011554,0.001376936316695353,1000
3011558,0.007591623036649215,952
3011570,0.9895104895104895,272
3011598,0.00031104199066874026,1000
3011626,0.0020833333333333333,1000
3011662,0.0012199372603694668,1000
3011666,0.0012199372603694668,1000
3011682,0.0015547565834224078,1000
3011690,0.00031104199066874026,1000
3011710,0.0012199372603694668,1000
3011714,0.0015547565834224078,1000
3011718,0.001376936316695353,1000
3011722,0.001376936316695353,1000
3011746,0.003197612449371136,1000
3011774,0.0012199372603694668,1000
3011782,0.0012199372603694668,1000
3011818,0.001376936316695353,1000
3011846,0.0015547565834224078,1000
3011894,0.00031104199066874026,1000
3011902,0.003197612449371136,1000
3011910,0.01350337584396099,910
3011946,0.0,1000
3011958,0.0015547565834224078,1000
3011970,0.001376936316695353,1000
3012002,0.0057361376673040155,972
3012006,0.001376936316695353,1000
3012030,0.0012199372603694668,1000
3012034,0.00031104199066874026,1000
3012066,0.0012199372603694668,1000
3012078,0.0020833333333333333,1000
3012118,0.0,1000
3012146,0.01350337584396099,910
3012182,0.009537434430138292,935
3012230,0.0015547565834224078,1000
3012234,0.007591623036649215,952
3012238,0.0057361376673040155,972
3012258,0.0726643598615917,784
3012298,0.00031104199066874026,1000
3012306,0.003197612449371136,1000
3012310,0.0,1000
3012354,0.003197612449371136,1000
3012382,0.00031104199066874026,1000
3012390,0.00298804780876494,1000
3012406,0.0015547565834224078,1000
3012410,0.0726643598615917,784
3012430,0.00031104199066874026,1000
3012454,0.001376936316695353,1000
3012482,0.0012199372603694668,1000
3012494,0.003197612449371136,1000
3012502,0.9318181818181818,411
3012506,0.0057361376673040155,972
3012518,0.00031104199066874026,1000
3012526,0.27102803738317754,671
3012554,0.07327586206896551,783
3012558,0.01350337584396099,910
3012606,0.001376936316695353,1000
3012622,0.0012199372603694668,1000
3012642,0.0012199372603694668,1000
3012650,0.0012199372603694668,1000
3012666,0.001376936316695353,1000
3012670,0.0057361376673040155,972
3012690,0.0057361376673040155,972
3012702,0.007591623036649215,952
3012710,0.0057361376673040155,972
3012718,0.0020833333333333333,1000
3012734,0.00031104199066874026,1000
3012742,0.04964539007092199,813
3012778,0.0015547565834224078,1000
3012782,0.00031104199066874026,1000
3012794,0.01350337584396099,910
3012798,0.0012199372603694668,1000
3012814,0.021739130434782608,875
3012854,0.00031104199066874026,1000
3012870,0.01350337584396099,910
3012878,0.00031104199066874026,1000
3012886,0.00031104199066874026,1000
3012898,0.007591623036649215,952
3012918,0.0015547565834224078,1000
3012926,0.007591623036649215,952
3012930,0.0015547565834224078,1000
3012938,0.0012199372603694668,1000
3012966,0.001376936316695353,1000
3012970,0.0020833333333333333,1000
3012990,0.00031104199066874026,1000
3013022,0.0012199372603694668,1000
3013034,0.00031104199066874026,1000
3013042,0.001376936316695353,1000
3013062,0.0057361376673040155,972
3013074,0.0,1000
3013094,0.00298804780876494,1000
3013102,0.00031104199066874026,1000
3013106,0.9879518072289156,282
3013114,0.0015547565834224078,1000
3013126,0.0015547565834224078,1000
3013158,0.01350337584396099,910
3013178,0.00031104199066874026,1000
3013186,0.0012199372603694668,1000
3013202,0.00298804780876494,1000
3013214,0.0012199372603694668,1000
3013234,0.001376936316695353,1000
3013258,0.007591623036649215,952
3013298,0.026385224274406333,860
3013346,0.003197612449371136,1000
3013374,0.001376936316695353,1000
3013378,0.003197612449371136,1000
3013406,0.9895104895104895,272
3013434,0.0015547565834224078,1000
3013478,0.003197612449371136,1000
3013506,0.00031104199066874026,1000
3013558,0.0015547565834224078,1000
3013590,0.0012199372603694668,1000
3013594,0.0015547565834224078,1000
3013606,0.0012199372603694668,1000
3013634,0.0015547565834224078,1000
3013686,0.0012199372603694668,1000
3013726,0.0015547565834224078,1000
3013742,0.0020833333333333333,1000
3013746,0.009537434430138292,935
3013766,0.007591623036649215,952
3013770,0.00031104199066874026,1000
3013822,0.0015547565834224078,1000
3013826,0.001376936316695353,1000
3013842,0.0020833333333333333,1000
3013878,0.0012199372603694668,1000
3013886,0.27102803738317754,671
3013890,0.021739130434782608,875
3013902,0.001376936316695353,1000
3013942,0.0015547565834224078,1000
3013978,0.00298804780876494,1000
3014026,0.0012199372603694668,1000
3014038,0.0057361376673040155,972
3014058,0.018867924528301886,885
3014130,0.0057361376673040155,972
3014138,0.0057361376673040155,972
3014146,0.009537434430138292,935
3014170,0.0015547565834224078,1000
3014182,0.001376936316695353,1000
3014190,0.9879518072289156,282
3014210,0.003197612449371136,1000
3014214,0.0012199372603694668,1000
3014230,0.009537434430138292,935
3014242,0.001376936316695353,1000
3014270,0.0020833333333333333,1000
3014274,0.0020833333333333333,1000
3014278,0.07327586206896551,783
3014322,0.0015547565834224078,1000
3014330,0.001376936316695353,1000
3014370,0.0015547565834224078,1000
3014374,0.007591623036649215,952
3014398,0.007591623036649215,952
3014414,0.003197612449371136,1000
3014438,0.001376936316695353,1000
3014454,0.00031104199066874026,1000
3014466,0.0012199372603694668,1000
3014486,0.1384615384615385,732
3014494,0.0015547565834224078,1000
3014526,0.003197612449371136,1000
3014562,0.001376936316695353,1000
3014622,0.0057361376673040155,972
3014650,0.00031104199066874026,1000
3014654,0.00031104199066874026,1000
3014662,0.00031104199066874026,1000
3014686,0.00031104199066874026,1000
3014690,0.9895104895104895,272
3014718,0.0015547565834224078,1000
3014730,0.021739130434782608,875
3014746,0.001376936316695353,1000
3014766,0.003197612449371136,1000
3014786,0.0,1000
3014834,0.00031104199066874026,1000
3014838,0.0015547565834224078,1000
3014842,0.0012199372603694668,1000
3014858,0.001376936316695353,1000
3014866,0.001376936316695353,1000
3014890,0.0020833333333333333,1000
3014902,0.0012199372603694668,1000
3014910,0.007591623036649215,952
3014914,0.001376936316695353,1000
3014970,0.0057361376673040155,972
3014998,0.0015547565834224078,1000
3015058,0.0015547565834224078,1000
3015118,0.0012199372603694668,1000
3015122,0.0012199372603694668,1000
3015138,0.0015547565834224078,1000
3015186,0.0012199372603694668,1000
3015190,0.0012199372603694668,1000
3015202,0.0015547565834224078,1000
3015206,0.00031104199066874026,1000
3015214,0.00031104199066874026,1000
3015226,0.0012199372603694668,1000
3015250,0.00031104199066874026,1000
3015266,0.0020833333333333333,1000
3015294,0.03867403314917127,832
3015298,0.007591623036649215,952
3015322,0.00031104199066874026,1000
3015330,0.0015547565834224078,1000
3015334,0.009537434430138292,935
3015378,0.007591623036649215,952
3015406,0.0057361376673040155,972
3015438,0.007591623036649215,952
3015466,0.003197612449371136,1000
3015514,0.07327586206896551,783
3015526,0.0012199372603694668,1000
3015534,0.00031104199066874026,1000
3015550,0.00031104199066874026,1000
3015574,0.003197612449371136,1000
3015578,0.9895104895104895,272
3015582,0.001376936316695353,1000
3015590,0.007591623036649215,952
3015602,0.003197612449371136,1000
3015626,0.00031104199066874026,1000
3015642,0.03867403314917127,832
3015654,0.001376936316695353,1000
3015674,0.03867403314917127,832
3015690,0.001376936316695353,1000
3015738,0.0012199372603694668,1000
3015750,0.00031104199066874026,1000
3015758,0.0012199372603694668,1000
3015830,0.0020833333333333333,1000
3015854,0.0012199372603694668,1000
3015874,0.007591623036649215,952
3015898,0.0057361376673040155,972
3015902,0.0015547565834224078,1000
3015906,0.0015547565834224078,1000
3015910,0.009537434430138292,935
3015934,0.00031104199066874026,1000
3015954,0.0057361376673040155,972
3015970,0.003197612449371136,1000
3015978,0.01350337584396099,910
3015994,0.00031104199066874026,1000
3016018,0.009537434430138292,935
3016038,0.0012199372603694668,1000
3016054,0.00031104199066874026,1000
3016074,0.00031104199066874026,1000
3016090,0.00031104199066874026,1000
3016110,0.0015547565834224078,1000
3016118,0.003197612449371136,1000
3016130,0.001376936316695353,1000
3016138,0.0057361376673040155,972
3016158,0.9318181818181818,411
3016162,0.007591623036649215,952
3016178,0.0015547565834224078,1000
3016206,0.0012199372603694668,1000
3016214,0.00031104199066874026,1000
3016246,0.0015547565834224078,1000
3016258,0.0015547565834224078,1000
3016270,0.00031104199066874026,1000
3016322,0.001376936316695353,1000
3016342,0.0012199372603694668,1000
3016386,0.0012199372603694668,1000
3016402,0.03867403314917127,832
3016438,0.00031104199066874026,1000
3016474,0.0015547565834224078,1000
3016486,0.003197612449371136,1000
3016510,0.0012199372603694668,1000
3016542,0.021739130434782608,875
3016570,0.01350337584396099,910
3016610,0.003197612449371136,1000
3016630,0.0057361376673040155,972
3016634,0.007591623036649215,952
3016654,0.001376936316695353,1000
3016694,0.0057361376673040155,972
3016702,0.7857142857142857,506
3016782,0.003197612449371136,1000
3016794,0.0015547565834224078,1000
3016834,0.001376936316695353,1000
3016890,0.021739130434782608,875
3016902,0.009537434430138292,935
3016910,0.007591623036649215,952
3016914,0.0,1000
3016922,0.0015547565834224078,1000
3016926,0.001376936316695353,1000
3016950,0.04964539007092199,813
3016982,0.001376936316695353,1000
3017014,0.0057361376673040155,972
3017018,0.001376936316695353,1000
3017050,0.0015547565834224078,1000
3017058,0.0057361376673040155,972
3017062,0.0012199372603694668,1000
3017082,0.009537434430138292,935
