CustomerID,model_name,Fold,y_true,raw_p_fraud,P_fraud,DTS
3000494,xgb_tuned,5,0,0.05939595028758049,0.006604506604506605,962
3000502,xgb_tuned,2,0,0.03412030637264252,0.003961267605633803,999
3000506,xgb_tuned,2,0,0.006663828156888485,0.001099010890198821,1000
3000510,xgb_tuned,4,0,0.021171309053897858,0.00220205525156813,1000
3000514,xgb_tuned,4,0,0.018613159656524658,0.00220205525156813,1000
3000530,xgb_tuned,1,0,0.014964492991566658,0.00220205525156813,1000
3000538,xgb_tuned,3,0,0.010916389524936676,0.001099010890198821,1000
3000550,xgb_tuned,4,0,0.016913406550884247,0.00220205525156813,1000
3000554,xgb_tuned,5,0,0.01349025871604681,0.0021671826625387,1000
3000570,xgb_tuned,2,0,0.006621374282985926,0.001099010890198821,1000
3000578,xgb_tuned,1,0,0.03124186582863331,0.00220205525156813,1000
3000586,xgb_tuned,5,0,0.9693753719329834,0.9357142857142857,407
3000590,xgb_tuned,4,0,0.014120681211352348,0.0021671826625387,1000
3000598,xgb_tuned,4,0,0.0053958771750330925,0.001099010890198821,1000
3000602,xgb_tuned,3,0,0.05628494173288345,0.006604506604506605,962
3000614,xgb_tuned,3,0,0.0027850100304931402,0.0,1000
3000618,xgb_tuned,1,0,0.00495567312464118,0.001099010890198821,1000
3000626,xgb_tuned,3,1,0.3360375165939331,0.08463949843260188,772
3000634,xgb_tuned,1,0,0.0014621727168560028,0.0,1000
3000638,xgb_tuned,4,0,0.1847885549068451,0.027056277056277053,858
3000642,xgb_tuned,3,0,0.02776305377483368,0.00220205525156813,1000
3000646,xgb_tuned,4,0,0.011081818491220474,0.001099010890198821,1000
3000654,xgb_tuned,4,0,0.022847607731819153,0.00220205525156813,1000
3000674,xgb_tuned,1,0,0.011279641650617123,0.001099010890198821,1000
3000678,xgb_tuned,1,0,0.002849346026778221,0.0,1000
3000682,xgb_tuned,5,0,0.009618119336664677,0.001099010890198821,1000
3000706,xgb_tuned,4,0,0.024512948468327522,0.00220205525156813,1000
3000710,xgb_tuned,5,0,0.004825945943593979,0.0008976660682226212,1000
3000722,xgb_tuned,4,0,0.00550822913646698,0.001099010890198821,1000
3000726,xgb_tuned,5,0,0.006819221656769514,0.001099010890198821,1000
3000730,xgb_tuned,3,0,0.008889364078640938,0.001099010890198821,1000
3000734,xgb_tuned,1,0,0.0038121682591736317,0.0008976660682226212,1000
3000738,xgb_tuned,5,0,0.01215955801308155,0.001099010890198821,1000
3000762,xgb_tuned,3,0,0.007786141708493233,0.001099010890198821,1000
3000766,xgb_tuned,4,0,0.30485770106315613,0.052840158520475564,808
3000782,xgb_tuned,2,0,0.07654520869255066,0.007886435331230283,949
3000794,xgb_tuned,5,0,0.006643818225711584,0.001099010890198821,1000
3000810,xgb_tuned,2,0,0.005496200639754534,0.001099010890198821,1000
3000814,xgb_tuned,5,0,0.010250875726342201,0.001099010890198821,1000
3000818,xgb_tuned,3,0,0.02045796439051628,0.00220205525156813,1000
3000826,xgb_tuned,1,0,0.01976536028087139,0.00220205525156813,1000
3000830,xgb_tuned,4,0,0.011775522492825985,0.001099010890198821,1000
3000834,xgb_tuned,1,0,0.007857948541641235,0.001099010890198821,1000
3000838,xgb_tuned,5,0,0.005045428406447172,0.001099010890198821,1000
3000842,xgb_tuned,2,0,0.10258107632398605,0.008267568583239383,945
3000854,xgb_tuned,1,0,0.0035240999422967434,0.0008976660682226212,1000
3000886,xgb_tuned,3,0,0.014635130763053894,0.0021671826625387,1000
3000894,xgb_tuned,4,0,0.006181906908750534,0.001099010890198821,1000
3000898,xgb_tuned,1,0,0.016970818862318993,0.00220205525156813,1000
3000906,xgb_tuned,4,0,0.06310540437698364,0.006604506604506605,962
3000910,xgb_tuned,5,0,0.033548761159181595,0.003961267605633803,999
3000918,xgb_tuned,3,0,0.003186288755387068,0.0008976660682226212,1000
3000926,xgb_tuned,1,0,0.012927200645208359,0.0021671826625387,1000
3000930,xgb_tuned,5,0,0.020222321152687073,0.00220205525156813,1000
3000946,xgb_tuned,3,0,0.00977986678481102,0.001099010890198821,1000
3000950,xgb_tuned,4,0,0.024034827947616577,0.00220205525156813,1000
3000958,xgb_tuned,3,0,0.028663892298936844,0.00220205525156813,1000
3000974,xgb_tuned,2,0,0.0020095540676265955,0.0,1000
3000982,xgb_tuned,5,1,0.9834518432617188,0.9533333333333334,382
3000986,xgb_tuned,3,0,0.003938863053917885,0.0008976660682226212,1000
3000998,xgb_tuned,5,0,0.0037641492672264576,0.0008976660682226212,1000
3001014,xgb_tuned,2,0,0.0023664559703320265,0.0,1000
3001018,xgb_tuned,2,0,0.0034375779796391726,0.0008976660682226212,1000
3001046,xgb_tuned,1,0,0.006614747457206249,0.001099010890198821,1000
3001050,xgb_tuned,1,0,0.009080857038497925,0.001099010890198821,1000
3001054,xgb_tuned,2,0,0.12511472404003143,0.017707362534948742,890
3001058,xgb_tuned,2,0,0.06412170827388763,0.007886435331230283,949
3001082,xgb_tuned,4,0,0.018244512379169464,0.00220205525156813,1000
3001094,xgb_tuned,3,0,0.004088956862688065,0.0008976660682226212,1000
3001098,xgb_tuned,2,0,0.11297246813774109,0.00894187779433681,940
3001114,xgb_tuned,4,0,0.009074384346604347,0.001099010890198821,1000
3001134,xgb_tuned,1,0,0.0025438028387725353,0.0,1000
3001150,xgb_tuned,1,0,0.008836586028337479,0.001099010890198821,1000
3001154,xgb_tuned,2,0,0.02512482739984989,0.00220205525156813,1000
3001170,xgb_tuned,3,0,0.028874067589640617,0.00220205525156813,1000
3001174,xgb_tuned,3,0,0.012812308967113495,0.0021671826625387,1000
3001178,xgb_tuned,5,0,0.043363526463508606,0.006085192697768763,968
3001182,xgb_tuned,5,0,0.00854233093559742,0.001099010890198821,1000
3001190,xgb_tuned,1,0,0.023639870807528496,0.00220205525156813,1000
3001198,xgb_tuned,2,0,0.010361392982304096,0.001099010890198821,1000
3001206,xgb_tuned,5,0,0.004617137368768454,0.0008976660682226212,1000
3001214,xgb_tuned,1,0,0.004508811980485916,0.0008976660682226212,1000
3001218,xgb_tuned,3,0,0.12472140789031982,0.017707362534948742,890
3001226,xgb_tuned,5,0,0.007702601607888937,0.001099010890198821,1000
3001230,xgb_tuned,5,0,0.14089535176753998,0.017707362534948742,890
3001238,xgb_tuned,3,0,0.017598584294319153,0.00220205525156813,1000
3001246,xgb_tuned,1,0,0.02944885566830635,0.00220205525156813,1000
3001270,xgb_tuned,5,0,0.004247012548148632,0.0008976660682226212,1000
3001282,xgb_tuned,1,0,0.012946021743118763,0.0021671826625387,1000
3001286,xgb_tuned,1,0,0.04298395663499832,0.004273504273504274,993
3001294,xgb_tuned,5,0,0.009323123842477798,0.001099010890198821,1000
3001298,xgb_tuned,5,0,0.1533697098493576,0.02214022140221402,873
3001302,xgb_tuned,4,0,0.04977695643901825,0.006101281269066504,967
3001306,xgb_tuned,5,0,0.06273645162582397,0.006604506604506605,962
3001310,xgb_tuned,3,0,0.02124810591340065,0.00220205525156813,1000
3001314,xgb_tuned,5,0,0.020390620455145836,0.00220205525156813,1000
3001318,xgb_tuned,4,0,0.04165006801486015,0.003961267605633803,999
3001322,xgb_tuned,4,0,0.03107067197561264,0.00220205525156813,1000
3001326,xgb_tuned,4,0,0.0180255938321352,0.00220205525156813,1000
3001330,xgb_tuned,5,0,0.005792730487883091,0.001099010890198821,1000
3001338,xgb_tuned,2,0,0.0268164724111557,0.00220205525156813,1000
3001350,xgb_tuned,5,0,0.13339772820472717,0.017707362534948742,890
3001358,xgb_tuned,1,0,0.025287877768278122,0.00220205525156813,1000
3001366,xgb_tuned,3,0,0.03213884308934212,0.003961267605633803,999
3001370,xgb_tuned,4,0,0.00521511398255825,0.001099010890198821,1000
3001374,xgb_tuned,2,0,0.002716709626838565,0.0,1000
3001378,xgb_tuned,1,0,0.010591215454041958,0.001099010890198821,1000
3001386,xgb_tuned,4,0,0.011058165691792965,0.001099010890198821,1000
3001402,xgb_tuned,2,0,0.009053710848093033,0.001099010890198821,1000
3001406,xgb_tuned,4,0,0.16251137852668762,0.027056277056277053,858
3001410,xgb_tuned,4,0,0.00924618635326624,0.001099010890198821,1000
3001414,xgb_tuned,3,0,0.02664807252585888,0.00220205525156813,1000
3001418,xgb_tuned,3,0,0.016340825706720352,0.00220205525156813,1000
3001422,xgb_tuned,5,0,0.0939226746559143,0.008267568583239383,945
3001426,xgb_tuned,4,0,0.020601429045200348,0.00220205525156813,1000
3001434,xgb_tuned,3,0,0.03471678867936134,0.003961267605633803,999
3001438,xgb_tuned,4,0,0.07395006716251373,0.007886435331230283,949
3001442,xgb_tuned,1,0,0.004818874876946211,0.0008976660682226212,1000
3001454,xgb_tuned,5,0,0.008678184822201729,0.001099010890198821,1000
3001458,xgb_tuned,2,0,0.0023767563980072737,0.0,1000
3001470,xgb_tuned,1,0,0.016150569543242455,0.00220205525156813,1000
3001474,xgb_tuned,1,0,0.007053237874060869,0.001099010890198821,1000
3001486,xgb_tuned,5,0,0.014779720455408096,0.0021671826625387,1000
3001502,xgb_tuned,3,0,0.010686093010008335,0.001099010890198821,1000
3001510,xgb_tuned,5,0,0.09879536926746368,0.008267568583239383,945
3001518,xgb_tuned,2,0,0.0156483706086874,0.00220205525156813,1000
3001522,xgb_tuned,1,0,0.004092255607247353,0.0008976660682226212,1000
3001530,xgb_tuned,4,0,0.09130094945430756,0.008267568583239383,945
3001534,xgb_tuned,1,0,0.01910395734012127,0.00220205525156813,1000
3001550,xgb_tuned,4,0,0.025113435462117195,0.00220205525156813,1000
3001562,xgb_tuned,1,0,0.0180693157017231,0.00220205525156813,1000
3001566,xgb_tuned,3,0,0.018504515290260315,0.00220205525156813,1000
3001578,xgb_tuned,1,0,0.0034757026005536318,0.0008976660682226212,1000
3001594,xgb_tuned,2,0,0.004003902897238731,0.0008976660682226212,1000
3001598,xgb_tuned,1,0,0.00415685772895813,0.0008976660682226212,1000
3001602,xgb_tuned,4,0,0.0556267648935318,0.006604506604506605,962
3001610,xgb_tuned,2,0,0.0021151357796043158,0.0,1000
3001618,xgb_tuned,1,1,0.044970229268074036,0.006101281269066504,967
3001630,xgb_tuned,5,0,0.013861164450645447,0.0021671826625387,1000
3001634,xgb_tuned,5,0,0.042618490755558014,0.004273504273504274,993
3001638,xgb_tuned,5,0,0.007643721532076597,0.001099010890198821,1000
3001642,xgb_tuned,5,1,0.9978125095367432,1.0,0
3001646,xgb_tuned,4,0,0.003985526040196419,0.0008976660682226212,1000
3001650,xgb_tuned,3,0,0.00826452486217022,0.001099010890198821,1000
3001654,xgb_tuned,1,0,0.017374426126480103,0.00220205525156813,1000
3001658,xgb_tuned,3,0,0.030213337391614914,0.00220205525156813,1000
3001662,xgb_tuned,1,0,0.007927524857223034,0.001099010890198821,1000
3001678,xgb_tuned,5,0,0.10679998248815536,0.008267568583239383,945
3001682,xgb_tuned,3,0,0.006955016404390335,0.001099010890198821,1000
3001686,xgb_tuned,3,0,0.024613631889224052,0.00220205525156813,1000
3001690,xgb_tuned,5,0,0.014901862479746342,0.0021671826625387,1000
3001706,xgb_tuned,2,0,0.041987836360931396,0.003961267605633803,999
3001710,xgb_tuned,1,0,0.06812113523483276,0.007886435331230283,949
3001714,xgb_tuned,4,0,0.03372262045741081,0.003961267605633803,999
3001730,xgb_tuned,4,0,0.012112944386899471,0.001099010890198821,1000
3001746,xgb_tuned,2,0,0.020062914118170738,0.00220205525156813,1000
3001754,xgb_tuned,1,0,0.12163378298282623,0.017707362534948742,890
3001758,xgb_tuned,4,0,0.027923954650759697,0.00220205525156813,1000
3001762,xgb_tuned,3,0,0.01375925075262785,0.0021671826625387,1000
3001766,xgb_tuned,5,0,0.026217255741357803,0.00220205525156813,1000
3001770,xgb_tuned,2,0,0.02460700459778309,0.00220205525156813,1000
3001782,xgb_tuned,3,0,0.010593079030513763,0.001099010890198821,1000
3001786,xgb_tuned,4,0,0.02737489528954029,0.00220205525156813,1000
3001790,xgb_tuned,1,0,0.010033202357590199,0.001099010890198821,1000
3001794,xgb_tuned,1,0,0.04919106885790825,0.006101281269066504,967
3001802,xgb_tuned,5,0,0.007284107152372599,0.001099010890198821,1000
3001814,xgb_tuned,1,0,0.026984024792909622,0.00220205525156813,1000
3001818,xgb_tuned,5,0,0.011142783798277378,0.001099010890198821,1000
3001826,xgb_tuned,5,0,0.0044650849886238575,0.0008976660682226212,1000
3001830,xgb_tuned,4,0,0.015753285959362984,0.00220205525156813,1000
3001834,xgb_tuned,1,0,0.017863815650343895,0.00220205525156813,1000
3001838,xgb_tuned,4,0,0.12552468478679657,0.017707362534948742,890
3001842,xgb_tuned,5,0,0.0038732343818992376,0.0008976660682226212,1000
3001846,xgb_tuned,1,0,0.013393573462963104,0.0021671826625387,1000
3001850,xgb_tuned,5,0,0.007187969982624054,0.001099010890198821,1000
3001854,xgb_tuned,1,0,0.003693935927003622,0.0008976660682226212,1000
3001858,xgb_tuned,4,1,0.5313307642936707,0.19718309859154928,701
3001866,xgb_tuned,4,0,0.02569977007806301,0.00220205525156813,1000
3001870,xgb_tuned,1,0,0.005650290288031101,0.001099010890198821,1000
3001878,xgb_tuned,1,0,0.014729410409927368,0.0021671826625387,1000
3001882,xgb_tuned,4,0,0.042340636253356934,0.003961267605633803,999
3001886,xgb_tuned,3,0,0.011602764017879963,0.001099010890198821,1000
3001890,xgb_tuned,3,0,0.0047574457712471485,0.0008976660682226212,1000
3001910,xgb_tuned,3,0,0.02568642608821392,0.00220205525156813,1000
3001922,xgb_tuned,4,0,0.002889641560614109,0.0008976660682226212,1000
3001930,xgb_tuned,5,0,0.011446707881987095,0.001099010890198821,1000
3001938,xgb_tuned,1,0,0.009419376961886883,0.001099010890198821,1000
3001942,xgb_tuned,4,0,0.014869969338178635,0.0021671826625387,1000
3001946,xgb_tuned,4,0,0.0053459457121789455,0.001099010890198821,1000
3001950,xgb_tuned,1,0,0.06132955849170685,0.006604506604506605,962
3001962,xgb_tuned,1,0,0.24363718926906586,0.052840158520475564,808
3001974,xgb_tuned,2,0,0.003605164820328355,0.0008976660682226212,1000
3001982,xgb_tuned,3,0,0.08964817225933075,0.008267568583239383,945
3001990,xgb_tuned,4,0,0.011600690893828869,0.001099010890198821,1000
3001998,xgb_tuned,2,0,0.004058907739818096,0.0008976660682226212,1000
3002034,xgb_tuned,4,0,0.0078937578946352,0.001099010890198821,1000
3002042,xgb_tuned,4,0,0.011613371782004833,0.001099010890198821,1000
3002050,xgb_tuned,3,0,0.007862793281674385,0.001099010890198821,1000
3002058,xgb_tuned,3,0,0.009412042796611786,0.001099010890198821,1000
3002062,xgb_tuned,4,0,0.05923566594719887,0.006604506604506605,962
3002070,xgb_tuned,1,0,0.0039727394469082355,0.0008976660682226212,1000
3002074,xgb_tuned,5,0,0.09700058400630951,0.008267568583239383,945
3002078,xgb_tuned,1,0,0.016722695901989937,0.00220205525156813,1000
3002090,xgb_tuned,2,0,0.012931521050632,0.0021671826625387,1000
3002114,xgb_tuned,5,0,0.013514654710888863,0.0021671826625387,1000
3002130,xgb_tuned,2,0,0.01637713424861431,0.00220205525156813,1000
3002138,xgb_tuned,5,0,0.011293205432593822,0.001099010890198821,1000
3002146,xgb_tuned,4,0,0.01142030954360962,0.001099010890198821,1000
3002158,xgb_tuned,2,0,0.03586278483271599,0.003961267605633803,999
3002170,xgb_tuned,3,0,0.028564389795064926,0.00220205525156813,1000
3002178,xgb_tuned,3,0,0.13026857376098633,0.017707362534948742,890
3002186,xgb_tuned,2,0,0.1184253841638565,0.00894187779433681,940
3002190,xgb_tuned,5,0,0.06799306720495224,0.007886435331230283,949
3002194,xgb_tuned,4,0,0.03699096292257309,0.003961267605633803,999
3002202,xgb_tuned,5,0,0.003366262186318636,0.0008976660682226212,1000
3002214,xgb_tuned,2,0,0.008546997793018818,0.001099010890198821,1000
3002218,xgb_tuned,4,0,0.006386109162122011,0.001099010890198821,1000
3002222,xgb_tuned,2,0,0.014059482142329216,0.0021671826625387,1000
3002234,xgb_tuned,4,0,0.12614570558071136,0.017707362534948742,890
3002242,xgb_tuned,2,0,0.015354422852396965,0.00220205525156813,1000
3002246,xgb_tuned,3,0,0.0214026290923357,0.00220205525156813,1000
3002250,xgb_tuned,5,0,0.04971993714570999,0.006101281269066504,967
3002258,xgb_tuned,5,0,0.0069165704771876335,0.001099010890198821,1000
3002262,xgb_tuned,5,0,0.05340982601046562,0.006604506604506605,962
3002270,xgb_tuned,5,0,0.011133293621242046,0.001099010890198821,1000
3002274,xgb_tuned,3,0,0.05178549513220787,0.006604506604506605,962
3002278,xgb_tuned,5,0,0.021926123648881912,0.00220205525156813,1000
3002282,xgb_tuned,1,0,0.043333012610673904,0.006085192697768763,968
3002286,xgb_tuned,5,0,0.0028952897991985083,0.0008976660682226212,1000
3002290,xgb_tuned,4,0,0.002404728438705206,0.0,1000
3002302,xgb_tuned,4,0,0.012581388466060162,0.0021671826625387,1000
3002310,xgb_tuned,4,0,0.12180614471435547,0.017707362534948742,890
3002326,xgb_tuned,3,0,0.0146596385166049,0.0021671826625387,1000
3002330,xgb_tuned,5,0,0.0068071382120251656,0.001099010890198821,1000
3002334,xgb_tuned,2,0,0.006523314863443375,0.001099010890198821,1000
3002350,xgb_tuned,1,1,0.9648857712745667,0.9357142857142857,407
3002366,xgb_tuned,5,0,0.010361582972109318,0.001099010890198821,1000
3002370,xgb_tuned,5,0,0.006734197027981281,0.001099010890198821,1000
3002378,xgb_tuned,1,0,0.008497118018567562,0.001099010890198821,1000
3002390,xgb_tuned,3,0,0.035869892686605453,0.003961267605633803,999
3002398,xgb_tuned,3,0,0.004695714917033911,0.0008976660682226212,1000
3002402,xgb_tuned,4,0,0.03550274670124054,0.003961267605633803,999
3002418,xgb_tuned,4,0,0.06939642131328583,0.007886435331230283,949
3002422,xgb_tuned,4,0,0.014945021830499172,0.00220205525156813,1000
3002426,xgb_tuned,2,0,0.004269446711987257,0.0008976660682226212,1000
3002430,xgb_tuned,3,0,0.09895933419466019,0.008267568583239383,945
3002438,xgb_tuned,2,0,0.004464822355657816,0.0008976660682226212,1000
3002446,xgb_tuned,5,0,0.024379368871450424,0.00220205525156813,1000
3002454,xgb_tuned,2,0,0.012194190174341202,0.001099010890198821,1000
3002458,xgb_tuned,5,0,0.0093547273427248,0.001099010890198821,1000
3002466,xgb_tuned,2,0,0.032383546233177185,0.003961267605633803,999
3002470,xgb_tuned,3,0,0.01335985492914915,0.0021671826625387,1000
3002494,xgb_tuned,2,0,0.004527262412011623,0.0008976660682226212,1000
3002506,xgb_tuned,4,0,0.010423535481095314,0.001099010890198821,1000
3002510,xgb_tuned,2,0,0.0011663940967991948,0.0,1000
3002518,xgb_tuned,2,0,0.02601597085595131,0.00220205525156813,1000
3002522,xgb_tuned,3,0,0.0038966916035860777,0.0008976660682226212,1000
3002526,xgb_tuned,5,0,0.009591212496161461,0.001099010890198821,1000
3002534,xgb_tuned,1,0,0.04180743172764778,0.003961267605633803,999
3002538,xgb_tuned,3,0,0.03810567408800125,0.003961267605633803,999
3002542,xgb_tuned,2,0,0.00590711971744895,0.001099010890198821,1000
3002554,xgb_tuned,3,0,0.07843797653913498,0.008267568583239383,945
3002582,xgb_tuned,4,0,0.07445276528596878,0.007886435331230283,949
3002598,xgb_tuned,5,0,0.24611444771289825,0.052840158520475564,808
3002606,xgb_tuned,2,0,0.3552439212799072,0.08463949843260188,772
3002610,xgb_tuned,1,0,0.011140352115035057,0.001099010890198821,1000
3002618,xgb_tuned,3,0,0.01772541180253029,0.00220205525156813,1000
3002630,xgb_tuned,4,0,0.0067236097529530525,0.001099010890198821,1000
3002638,xgb_tuned,3,0,0.01397017389535904,0.0021671826625387,1000
3002646,xgb_tuned,3,0,0.0076965573243796825,0.001099010890198821,1000
3002654,xgb_tuned,4,0,0.047165047377347946,0.006101281269066504,967
3002658,xgb_tuned,5,0,0.016854874789714813,0.00220205525156813,1000
3002662,xgb_tuned,1,0,0.005333045031875372,0.001099010890198821,1000
3002674,xgb_tuned,5,0,0.0075881099328398705,0.001099010890198821,1000
3002682,xgb_tuned,5,0,0.005371903069317341,0.001099010890198821,1000
3002686,xgb_tuned,3,0,0.028383297845721245,0.00220205525156813,1000
3002694,xgb_tuned,1,0,0.0046142893843352795,0.0008976660682226212,1000
3002698,xgb_tuned,1,0,0.010431117378175259,0.001099010890198821,1000
3002702,xgb_tuned,3,0,0.3150979280471802,0.08463949843260188,772
3002734,xgb_tuned,1,0,0.012766602449119091,0.0021671826625387,1000
3002738,xgb_tuned,5,1,0.19168177247047424,0.027056277056277053,858
3002742,xgb_tuned,4,0,0.004388659726828337,0.0008976660682226212,1000
3002754,xgb_tuned,1,0,0.0021632707212120295,0.0,1000
3002758,xgb_tuned,4,0,0.019896190613508224,0.00220205525156813,1000
3002762,xgb_tuned,5,0,0.0268753282725811,0.00220205525156813,1000
3002770,xgb_tuned,3,0,0.020647907629609108,0.00220205525156813,1000
3002774,xgb_tuned,2,0,0.015862740576267242,0.00220205525156813,1000
3002778,xgb_tuned,2,0,0.053686387836933136,0.006604506604506605,962
3002782,xgb_tuned,5,0,0.022032229229807854,0.00220205525156813,1000
3002786,xgb_tuned,4,0,0.021436836570501328,0.00220205525156813,1000
3002794,xgb_tuned,3,0,0.03436850756406784,0.003961267605633803,999
3002802,xgb_tuned,3,0,0.007442509289830923,0.001099010890198821,1000
3002806,xgb_tuned,2,1,0.9975812435150146,1.0,0
3002814,xgb_tuned,3,0,0.1657789945602417,0.027056277056277053,858
3002818,xgb_tuned,1,0,0.017182279378175735,0.00220205525156813,1000
3002834,xgb_tuned,1,0,0.0036010064650326967,0.0008976660682226212,1000
3002850,xgb_tuned,3,0,0.031180648133158684,0.00220205525156813,1000
3002858,xgb_tuned,4,0,0.011935063637793064,0.001099010890198821,1000
3002866,xgb_tuned,5,0,0.03851119056344032,0.003961267605633803,999
3002870,xgb_tuned,2,1,0.5699366331100464,0.2303370786516854,687
3002874,xgb_tuned,4,0,0.017829181626439095,0.00220205525156813,1000
3002878,xgb_tuned,5,0,0.0033827736042439938,0.0008976660682226212,1000
3002882,xgb_tuned,4,0,0.021520180627703667,0.00220205525156813,1000
3002886,xgb_tuned,3,0,0.010624635964632034,0.001099010890198821,1000
3002890,xgb_tuned,2,0,0.006417184602469206,0.001099010890198821,1000
