CustomerID,device_risk,sim_risk,behavior_risk,identity_risk,device_score,sim_score,behavior_score,identity_score,DTS_unsup,anomaly_score,graph_adjusted_anomaly_score,AnomalyScore
3000482,0.5976978260869564,0.25946166666666665,0.43201312499999994,0.6542173076923077,402.3021739130436,740.5383333333333,567.9868750000002,345.78269230769234,534,0.640065,0.6329525,0.6329525
3000486,0.14394891304347826,0.47419999999999995,0.48690625,0.7013461538461538,856.0510869565218,525.8000000000001,513.09375,298.65384615384613,560,0.8347650000000001,0.8177224999999999,0.8177224999999999
3000498,0.24560978260869565,0.25959333333333334,0.42806812499999997,0.33336923076923075,754.3902173913044,740.4066666666666,571.931875,666.6307692307693,687,0.6389850000000001,0.6320074999999999,0.6320074999999999
3000542,0.14394891304347826,0.25938666666666665,0.39136125,0.2911211538461539,856.0510869565218,740.6133333333333,608.63875,708.8788461538461,730,0.62296,0.6167975,0.6167975
3000546,0.24560978260869565,0.25993166666666667,0.44528375000000003,0.9236615384615384,754.3902173913044,740.0683333333334,554.7162500000001,76.33846153846157,565,0.596345,0.5887625,0.5887625
3000566,0.14394891304347826,0.46644,0.414843125,0.2193,856.0510869565218,533.5600000000001,585.156875,780.6999999999999,677,0.8832500000000001,0.8639824999999999,0.8639824999999999
3000594,0.5976978260869564,0.25942166666666666,0.45763499999999996,0.19336730769230767,402.3021739130436,740.5783333333334,542.365,806.6326923076923,620,0.8767300000000001,0.8577275,0.8577275
3000606,0.14394891304347826,0.25952166666666665,0.406889375,0.7009307692307692,856.0510869565218,740.4783333333334,593.110625,299.0692307692307,644,0.85659,0.8396825,0.8396825
3000610,0.14394891304347826,0.25993166666666667,0.41619874999999995,0.25703653846153846,856.0510869565218,740.0683333333334,583.8012500000001,742.9634615384615,731,0.57638,0.5702675,0.5702675
3000630,0.23145543478260872,0.32633500000000004,0.5560824999999999,0.5257942307692308,768.5445652173912,673.665,443.9175000000001,474.2057692307692,600,0.99445,0.990845,0.990845
3000662,0.14394891304347826,0.6086449999999999,0.4714368749999999,0.9236615384615384,856.0510869565218,391.35500000000013,528.563125,76.33846153846157,479,0.89385,0.8731625000000001,0.8731625000000001
3000666,0.24560978260869565,0.8163516666666665,0.45057937499999995,0.1367423076923077,754.3902173913044,183.6483333333335,549.420625,863.2576923076923,554,0.571315,0.5650925,0.5650925
3000686,0.24560978260869565,0.25993166666666667,0.428601875,0.12073846153846153,754.3902173913044,740.0683333333334,571.3981249999999,879.2615384615384,729,0.59516,0.5875475,0.5875475
3000698,0.5976978260869564,0.3265983333333333,0.4318231249999999,0.6098346153846154,402.3021739130436,673.4016666666666,568.176875,390.16538461538465,523,0.963325,0.9283775,0.9283775
3000702,0.24560978260869565,0.50277,0.40782999999999997,0.5109096153846153,754.3902173913044,497.22999999999996,592.1700000000001,489.09038461538466,584,0.9016300000000002,0.8794625,0.8794625
3000746,0.24560978260869565,0.25966833333333333,0.47581625,0.1932288461538461,754.3902173913044,740.3316666666666,524.1837499999999,806.771153846154,703,0.73278,0.7201624999999999,0.7201624999999999
3000754,0.25562826086956525,0.25942166666666666,0.39337625,0.12388846153846154,744.3717391304348,740.5783333333334,606.62375,876.1115384615384,735,0.97725,0.9368825,0.9368825
3000758,0.14394891304347826,0.491225,0.44998062499999997,0.6931250000000001,856.0510869565218,508.775,550.019375,306.8749999999999,566,0.930515,0.9027275,0.9027275
3000798,0.14394891304347826,0.25966833333333333,0.44528375000000003,0.2604980769230769,856.0510869565218,740.3316666666666,554.7162500000001,739.501923076923,723,0.930715,0.9029525,0.9029525
3000846,0.26734891304347824,0.4910816666666667,0.45024250000000005,0.2350903846153846,732.6510869565217,508.91833333333335,549.7574999999999,764.9096153846154,626,0.810105,0.7941425,0.7941425
3000862,0.24560978260869565,0.25952166666666665,0.49555249999999995,0.5635711538461539,754.3902173913044,740.4783333333334,504.44750000000005,436.42884615384617,624,0.994525,0.9442625,0.9442625
3000866,0.5976978260869564,0.25993166666666667,0.3613075,0.9236615384615384,402.3021739130436,740.0683333333334,638.6925,76.33846153846157,498,0.919775,0.8946725,0.8946725
3000890,0.5976978260869564,0.46715666666666666,0.357558125,0.2405423076923077,402.3021739130436,532.8433333333334,642.4418750000001,759.4576923076924,573,0.830035,0.8134925,0.8134925
3000934,0.14394891304347826,0.25952166666666665,0.530920625,0.2852826923076923,856.0510869565218,740.4783333333334,469.07937499999997,714.7173076923077,696,0.88787,0.8685725,0.8685725
3000938,0.24560978260869565,0.25952166666666665,0.37515,0.26079807692307694,754.3902173913044,740.4783333333334,624.85,739.2019230769231,715,0.7178100000000001,0.70592,0.70592
3000970,0.5976978260869564,0.25952166666666665,0.43907375000000004,0.19745192307692305,402.3021739130436,740.4783333333334,560.92625,802.5480769230769,623,0.864345,0.8472875,0.8472875
3000994,0.24560978260869565,0.25993166666666667,0.420005,0.9236615384615384,754.3902173913044,740.0683333333334,579.995,76.33846153846157,571,0.51494,0.5115875,0.5115875
3001010,0.5976978260869564,0.25966833333333333,0.4451531249999999,0.24153461538461538,402.3021739130436,740.3316666666666,554.8468750000001,758.4653846153846,613,0.782385,0.7664675,0.7664675
3001034,0.14394891304347826,0.5004616666666667,0.480865,0.2921480769230769,856.0510869565218,499.5383333333333,519.135,707.8519230769232,635,0.5412600000000001,0.5366975,0.5366975
3001042,0.5976978260869564,0.25952166666666665,0.5013375,0.1250826923076923,402.3021739130436,740.4783333333334,498.6625,874.9173076923076,622,0.84259,0.8253725,0.8253725
3001066,0.5976978260869564,0.2597816666666667,0.47107937499999997,0.1642903846153846,402.3021739130436,740.2183333333334,528.9206250000001,835.7096153846154,622,0.84805,0.8304575000000001,0.8304575000000001
3001118,0.24560978260869565,0.26008,0.7174324999999999,0.5109096153846153,754.3902173913044,739.9200000000001,282.5675000000001,489.09038461538466,579,0.8476950000000001,0.8300525,0.8300525
3001126,0.14394891304347826,0.610445,0.4918600000000001,0.5898846153846153,856.0510869565218,389.555,508.13999999999993,410.11538461538464,540,0.73753,0.7243925,0.7243925
3001138,0.24560978260869565,0.475895,0.37515,0.29796923076923076,754.3902173913044,524.105,624.85,702.0307692307692,642,0.67425,0.6658025,0.6658025
3001142,0.5976978260869564,0.48402333333333336,0.36361687499999995,0.20688461538461536,402.3021739130436,515.9766666666667,636.3831250000001,793.1153846153846,573,0.6749200000000001,0.6666575,0.6666575
3001158,0.5976978260869564,0.2597816666666667,0.35352875,0.2978711538461538,402.3021739130436,740.2183333333334,646.47125,702.1288461538462,625,0.7939350000000001,0.7787525000000001,0.7787525000000001
3001162,0.5976978260869564,0.25946166666666665,0.45295125,0.18448846153846155,402.3021739130436,740.5383333333333,547.0487499999999,815.5115384615384,623,0.8168350000000001,0.8013874999999999,0.8013874999999999
3001222,0.24560978260869565,0.2597816666666667,0.36361687499999995,0.3032769230769231,754.3902173913044,740.2183333333334,636.3831250000001,696.7230769230769,709,0.6394799999999999,0.6324124999999999,0.6324124999999999
3001278,0.5976978260869564,0.6040166666666666,0.4621175,0.18074423076923077,402.3021739130436,395.98333333333335,537.8825,819.2557692307693,518,0.74379,0.7308275,0.7308275
3001290,0.24560978260869565,0.5060483333333333,0.41619874999999995,0.2961807692307692,754.3902173913044,493.95166666666665,583.8012500000001,703.8192307692308,623,0.8801399999999999,0.8611475,0.8611475
3001334,0.14394891304347826,0.32674666666666663,0.39683499999999994,0.27463846153846155,856.0510869565218,673.2533333333333,603.1650000000001,725.3615384615384,712,0.826705,0.8105225,0.8105225
3001362,0.14394891304347826,0.25946166666666665,0.41170999999999996,0.6892942307692308,856.0510869565218,740.5383333333333,588.29,310.7057692307692,645,0.7182649999999999,0.7063025,0.7063025
3001390,0.5976978260869564,0.2597816666666667,0.35352875,0.6964942307692308,402.3021739130436,740.2183333333334,646.47125,303.5057692307692,545,0.832265,0.8156975,0.8156975
3001430,0.256129347826087,0.25959333333333334,0.395720625,0.26307115384615387,743.8706521739131,740.4066666666666,604.279375,736.9288461538462,707,0.943255,0.913235,0.913235
3001466,0.24560978260869565,0.8143149999999999,0.48133875000000004,0.24736153846153847,754.3902173913044,185.6850000000001,518.66125,752.6384615384616,524,0.7171500000000001,0.7049974999999999,0.7049974999999999
3001478,0.24560978260869565,0.2597816666666667,0.4141437499999999,0.1699673076923077,754.3902173913044,740.2183333333334,585.85625,830.0326923076923,723,0.63219,0.6260675,0.6260675
3001494,0.14394891304347826,0.2597816666666667,0.366171875,0.1822326923076923,856.0510869565218,740.2183333333334,633.828125,817.7673076923078,758,0.851805,0.8343275,0.8343275
3001514,0.14394891304347826,0.25959333333333334,0.391764375,0.2299615384615385,856.0510869565218,740.4066666666666,608.235625,770.0384615384614,742,0.61272,0.6067625,0.6067625
3001526,0.14394891304347826,0.8116349999999998,0.45986937499999997,0.29967115384615384,856.0510869565218,188.36500000000024,540.130625,700.3288461538461,546,0.94285,0.9128075,0.9128075
3001538,0.2547956521739131,0.2597816666666667,0.391764375,0.0893826923076923,745.2043478260869,740.2183333333334,608.235625,910.6173076923077,743,0.790365,0.7757375,0.7757375
3001558,0.5976978260869564,0.2597816666666667,0.45057937499999995,0.630725,402.3021739130436,740.2183333333334,549.420625,369.27500000000003,534,0.8788849999999999,0.8597975,0.8597975
3001582,0.5976978260869564,0.49661000000000005,0.38966875,0.12625961538461541,402.3021739130436,503.39,610.33125,873.7403846153846,579,0.93104,0.9034475,0.9034475
3001614,0.5976978260869564,0.32674666666666663,0.5035743749999999,0.6455288461538462,402.3021739130436,673.2533333333333,496.4256250000001,354.4711538461538,498,0.914725,0.8898575,0.8898575
3001622,0.24560978260869565,0.26008,0.4477018749999999,0.14939423076923078,754.3902173913044,739.9200000000001,552.298125,850.6057692307693,719,0.965205,0.9297725,0.9297725
3001626,0.14394891304347826,0.32674666666666663,0.4616325,0.5339057692307693,856.0510869565218,673.2533333333333,538.3675,466.0942307692307,644,0.45188,0.4497575,0.4497575
3001670,0.24560978260869565,0.2597816666666667,0.5147475,0.2945653846153846,754.3902173913044,740.2183333333334,485.2525,705.4346153846154,673,0.935185,0.9065975,0.9065975
3001694,0.5976978260869564,0.2597816666666667,0.525274375,0.2538576923076923,402.3021739130436,740.2183333333334,474.72562500000004,746.1423076923077,591,0.82206,0.8064724999999999,0.8064724999999999
3001698,0.24560978260869565,0.2597816666666667,0.35352875,0.6321269230769231,754.3902173913044,740.2183333333334,646.47125,367.8730769230769,646,0.8844350000000001,0.8650625,0.8650625
3001734,0.14394891304347826,0.26008,0.43461937500000003,0.5462,856.0510869565218,739.9200000000001,565.380625,453.79999999999995,668,0.27546,0.2770925,0.2770925
3001738,0.5976978260869564,0.25959333333333334,0.48674875,0.2007346153846154,402.3021739130436,740.4066666666666,513.2512499999999,799.2653846153845,611,0.7581550000000001,0.7440574999999999,0.7440574999999999
3001742,0.24560978260869565,0.25959333333333334,0.52208375,0.14679807692307695,754.3902173913044,740.4066666666666,477.91625000000005,853.201923076923,701,0.690345,0.68099,0.68099
3001778,0.24560978260869565,0.48728,0.43475437499999997,0.9236615384615384,754.3902173913044,512.72,565.245625,76.33846153846157,499,0.90667,0.8829724999999999,0.8829724999999999
3001806,0.24560978260869565,0.32626000000000005,0.5275874999999999,0.3375346153846154,754.3902173913044,673.74,472.41250000000014,662.4653846153847,641,0.870625,0.8526874999999999,0.8526874999999999
3001822,0.14394891304347826,0.26025666666666664,0.41048875,0.25770000000000004,856.0510869565218,739.7433333333335,589.5112499999999,742.3,732,0.81847,0.8029175,0.8029175
3001918,0.14394891304347826,0.46226500000000004,0.4587324999999999,0.9236615384615384,856.0510869565218,537.735,541.2675000000002,76.33846153846157,526,0.8350899999999999,0.8181275,0.8181275
3001926,0.5976978260869564,0.25966833333333333,0.41661812499999995,0.15141923076923078,402.3021739130436,740.3316666666666,583.381875,848.5807692307692,638,0.609225,0.6031624999999999,0.6031624999999999
3001958,0.16568804347826085,0.25966833333333333,0.40782999999999997,0.5364384615384615,834.3119565217391,740.3316666666666,592.1700000000001,463.5615384615385,671,0.80796,0.7921174999999999,0.7921174999999999
3001994,0.14394891304347826,0.26025666666666664,0.35352875,0.19665,856.0510869565218,739.7433333333335,646.47125,803.35,758,0.93677,0.9078575,0.9078575
3002022,0.23145543478260872,0.6111599999999999,0.429355625,0.13185576923076922,768.5445652173912,388.8400000000001,570.644375,868.1442307692307,625,0.7159900000000001,0.7568325,0.7568325
3002030,0.5976978260869564,0.470015,0.4639412500000001,0.14877115384615386,402.3021739130436,529.9849999999999,536.0587499999999,851.2288461538462,564,0.8600300000000001,0.8431025,0.8431025
3002046,0.5976978260869564,0.26025666666666664,0.36361687499999995,0.2569038461538461,402.3021739130436,739.7433333333335,636.3831250000001,743.0961538461539,630,0.928905,0.9013325,0.9013325
3002098,0.14394891304347826,0.26025666666666664,0.47861125,0.14031346153846155,856.0510869565218,739.7433333333335,521.3887500000001,859.6865384615385,738,0.92509,0.8980024999999999,0.8980024999999999
3002122,0.24560978260869565,0.25966833333333333,0.3954225,0.19303846153846152,754.3902173913044,740.3316666666666,604.5775,806.9615384615385,723,0.4048299999999999,0.4034975,0.4034975
3002150,0.14394891304347826,0.25952166666666665,0.41661812499999995,0.6058192307692308,856.0510869565218,740.4783333333334,583.381875,394.18076923076916,661,0.920015,0.8948524999999999,0.8948524999999999
3002162,0.5976978260869564,0.25966833333333333,0.40737999999999996,0.5393173076923077,402.3021739130436,740.3316666666666,592.62,460.6826923076923,563,0.90898,0.8852225,0.8852225
3002174,0.14394891304347826,0.26025666666666664,0.35352875,0.5709038461538462,856.0510869565218,739.7433333333335,646.47125,429.09615384615387,683,0.6906350000000001,0.6812825,0.6812825
3002238,0.24560978260869565,0.25993166666666667,0.46887875,0.24943846153846155,754.3902173913044,740.0683333333334,531.12125,750.5615384615385,694,0.94115,0.9114125,0.9114125
3002254,0.14394891304347826,0.25993166666666667,0.708063125,0.5421557692307692,856.0510869565218,740.0683333333334,291.936875,457.84423076923076,601,0.974295,0.9349475,0.9349475
3002298,0.24560978260869565,0.48821666666666663,0.47376374999999993,0.578825,754.3902173913044,511.78333333333336,526.23625,421.17499999999995,558,0.899775,0.8781125,0.8781125
3002314,0.5976978260869564,0.26025666666666664,0.41670749999999995,0.6887807692307693,402.3021739130436,739.7433333333335,583.2925,311.21923076923076,531,0.744255,0.7313675,0.7313675
3002318,0.5976978260869564,0.9207733333333332,0.4174175,0.22712307692307693,402.3021739130436,79.22666666666677,582.5825,772.876923076923,425,0.92627,0.8988125,0.8988125
3002342,0.24560978260869565,0.25993166666666667,0.45204562499999995,0.2591826923076923,754.3902173913044,740.0683333333334,547.954375,740.8173076923077,696,0.821525,0.8059775,0.8059775
3002354,0.14394891304347826,0.25993166666666667,0.39298,0.08221153846153847,856.0510869565218,740.0683333333334,607.02,917.7884615384615,771,0.937775,0.9089375,0.9089375
3002386,0.5976978260869564,0.26025666666666664,0.451368125,0.5328615384615385,402.3021739130436,739.7433333333335,548.631875,467.1384615384615,553,0.8114049999999999,0.7961675,0.7961675
3002394,0.24560978260869565,0.48741,0.45745874999999997,0.34974807692307697,754.3902173913044,512.59,542.54125,650.251923076923,608,0.5440499999999999,0.5390375,0.5390375
3002406,0.5976978260869564,0.25993166666666667,0.37350374999999997,0.5801173076923077,402.3021739130436,740.0683333333334,626.49625,419.88269230769225,563,0.82656,0.8632175,0.8632175
3002434,0.14394891304347826,0.32618833333333336,0.463085625,0.21925384615384613,856.0510869565218,673.8116666666667,536.9143750000001,780.7461538461539,707,0.448065,0.4461125,0.4461125
3002442,0.14394891304347826,0.25993166666666667,0.553026875,0.11455384615384617,856.0510869565218,740.0683333333334,446.973125,885.4461538461537,725,0.451055,0.4490825,0.4490825
3002478,0.24560978260869565,0.476045,0.45035187499999996,0.5994326923076924,754.3902173913044,523.9549999999999,549.648125,400.5673076923076,563,0.389865,0.3890975,0.3890975
3002482,0.24560978260869565,0.32692333333333334,0.38181125,0.24274038461538464,754.3902173913044,673.0766666666667,618.18875,757.2596153846154,697,0.51686,0.5132525,0.5132525
3002486,0.24560978260869565,0.25952166666666665,0.47136812499999997,0.5384346153846153,754.3902173913044,740.4783333333334,528.631875,461.56538461538463,635,0.88686,0.8674474999999999,0.8674474999999999
3002530,0.5976978260869564,0.49383000000000005,0.41549249999999993,0.27290192307692307,402.3021739130436,506.17,584.5075,727.098076923077,544,0.70839,0.6972575,0.6972575
3002550,0.3331163043478261,0.26025666666666664,0.4174175,0.11964807692307693,666.883695652174,739.7433333333335,582.5825,880.3519230769231,710,0.8937600000000001,0.92071,0.92071
3002566,0.5976978260869564,0.26025666666666664,0.407448125,0.2584557692307692,402.3021739130436,739.7433333333335,592.5518750000001,741.5442307692308,619,0.92935,0.9016025,0.9016025
3002578,0.24560978260869565,0.25966833333333333,0.4005512499999999,0.2744423076923077,754.3902173913044,740.3316666666666,599.4487500000001,725.5576923076923,706,0.2539,0.2567075,0.2567075
3002590,0.24560978260869565,0.26025666666666664,0.46847812499999997,0.3791538461538461,754.3902173913044,739.7433333333335,531.521875,620.8461538461538,668,0.852285,0.8350025,0.8350025
3002594,0.5962152173913042,0.26025666666666664,0.42853062499999994,0.5980769230769231,403.78478260869576,739.7433333333335,571.469375,401.92307692307696,546,0.882185,0.8633075,0.8633075
3002622,0.14394891304347826,0.60581,0.4296343749999999,0.17346923076923076,856.0510869565218,394.19000000000005,570.3656250000001,826.5307692307692,640,0.6191300000000001,0.6133325,0.6133325
3002626,0.24560978260869565,0.26025666666666664,0.366171875,0.22019423076923075,754.3902173913044,739.7433333333335,633.828125,779.8057692307693,725,0.337315,0.3363575,0.3363575
3002690,0.5976978260869564,0.25952166666666665,0.407448125,0.9236615384615384,402.3021739130436,740.4783333333334,592.5518750000001,76.33846153846157,486,0.85362,0.8363075,0.8363075
3002726,0.5976978260869564,0.474335,0.46333687499999987,0.2232403846153846,402.3021739130436,525.6650000000001,536.6631250000002,776.7596153846155,548,0.7085,0.6973925,0.6973925
3002746,0.22950108695652174,0.25993166666666667,0.391764375,0.6270211538461539,770.4989130434783,740.0683333333334,608.235625,372.9788461538461,641,0.960495,0.9733125,0.9733125
3002750,0.14394891304347826,0.25952166666666665,0.44113187499999995,0.6732211538461539,856.0510869565218,740.4783333333334,558.8681250000001,326.77884615384613,641,0.7336150000000001,0.7209725,0.7209725
3002790,0.5976978260869564,0.25966833333333333,0.44557812499999994,0.16622884615384617,402.3021739130436,740.3316666666666,554.4218750000001,833.7711538461539,628,0.70998,0.6989225,0.6989225
3002798,0.16568804347826085,0.26025666666666664,0.45728812499999993,0.2710730769230769,834.3119565217391,739.7433333333335,542.7118750000001,728.9269230769231,712,0.71631,0.7044125,0.7044125
3002810,0.24560978260869565,0.8493366666666665,0.41818687499999996,0.6664192307692308,754.3902173913044,150.66333333333347,581.813125,333.5807692307692,446,0.8934150000000001,0.8728024999999999,0.8728024999999999
3002822,0.24560978260869565,0.2604416666666667,0.4404368749999999,0.9236615384615384,754.3902173913044,739.5583333333333,559.5631250000001,76.33846153846157,566,0.643985,0.6364625,0.6364625
3002838,0.5976978260869564,0.2604416666666667,0.53171375,0.2071269230769231,402.3021739130436,739.5583333333333,468.28625,792.873076923077,598,0.911815,0.9350325,0.9350325
3002842,0.5976978260869564,0.25993166666666667,0.4442518750000001,0.6552846153846154,402.3021739130436,740.0683333333334,555.748125,344.71538461538466,530,0.799535,0.7842425000000001,0.7842425000000001
3002898,0.24560978260869565,0.8116349999999998,0.726386875,0.9236615384615384,754.3902173913044,188.36500000000024,273.613125,76.33846153846157,329,0.99209,0.9434525,0.9434525
3002902,0.22950108695652174,0.2604416666666667,0.38966875,0.5442038461538462,770.4989130434783,739.5583333333333,610.33125,455.7961538461538,658,0.96379,0.981365,0.981365
3002914,0.24560978260869565,0.26008,0.49217875000000005,0.6521692307692308,754.3902173913044,739.9200000000001,507.8212499999999,347.8307692307692,607,0.79876,0.7836575,0.7836575
3002954,0.24560978260869565,0.2597816666666667,0.41048875,0.9236615384615384,754.3902173913044,740.2183333333334,589.5112499999999,76.33846153846157,573,0.57472,0.5687375,0.5687375
3002982,0.14394891304347826,0.47305166666666665,0.4301581249999999,0.6058192307692308,856.0510869565218,526.9483333333334,569.8418750000001,394.18076923076916,593,0.86285,0.8461175,0.8461175
3003010,0.14394891304347826,0.26008,0.35352875,0.9236615384615384,856.0510869565218,739.9200000000001,646.47125,76.33846153846157,613,0.943725,0.9135275,0.9135275
3003026,0.24560978260869565,0.2597816666666667,0.451080625,0.6573442307692308,754.3902173913044,740.2183333333334,548.919375,342.65576923076924,616,0.57767,0.5712125,0.5712125
3003034,0.24560978260869565,0.6692783333333333,0.5038674999999999,0.18433846153846153,754.3902173913044,330.7216666666667,496.1325000000001,815.6615384615384,575,0.93069,0.9029075,0.9029075
3003098,0.14394891304347826,0.26008,0.425000625,0.15880384615384616,856.0510869565218,739.9200000000001,574.999375,841.1961538461538,748,0.81665,0.8011174999999999,0.8011174999999999
3003110,0.14394891304347826,0.26008,0.45472375,0.2824153846153846,856.0510869565218,739.9200000000001,545.27625,717.5846153846154,716,0.76749,0.7528775,0.7528775
3003130,0.24560978260869565,0.2597816666666667,0.6992868750000001,0.9236615384615384,754.3902173913044,740.2183333333334,300.71312499999993,76.33846153846157,501,0.954235,0.9753625,0.9753625
3003138,0.24560978260869565,0.6088766666666666,0.4273675,0.6999269230769231,754.3902173913044,391.1233333333334,572.6324999999999,300.07307692307694,509,0.40851,0.4069175,0.4069175
3003142,0.24560978260869565,0.25959333333333334,0.537569375,0.5684346153846154,754.3902173913044,740.4066666666666,462.43062499999996,431.56538461538463,613,0.7084149999999999,0.7467950000000001,0.7467950000000001
3003198,0.24560978260869565,0.537365,0.41048062499999993,0.3486,754.3902173913044,462.635,589.5193750000001,651.4,605,0.584355,0.5769725,0.5769725
3003214,0.24560978260869565,0.4659316666666667,0.461999375,0.9236615384615384,754.3902173913044,534.0683333333334,538.000625,76.33846153846157,499,0.65098,0.6426274999999999,0.6426274999999999
3003230,0.5976978260869564,0.32644833333333334,0.43312124999999996,0.21083653846153846,402.3021739130436,673.5516666666666,566.8787500000001,789.1634615384615,602,0.90888,0.8849975,0.8849975
3003250,0.14394891304347826,0.25959333333333334,0.407726875,0.2520403846153846,856.0510869565218,740.4066666666666,592.2731249999999,747.9596153846154,734,0.46034,0.4582175,0.4582175
3003266,0.14394891304347826,0.49509500000000006,0.6980768749999998,0.25937884615384615,856.0510869565218,504.9049999999999,301.9231250000002,740.6211538461538,589,0.98479,0.9407525,0.9407525
3003270,0.5976978260869564,0.2597816666666667,0.4245075,0.5671999999999999,402.3021739130436,740.2183333333334,575.4925,432.80000000000007,553,0.8678250000000001,0.8503025,0.8503025
3003282,0.14394891304347826,0.495635,0.476025625,0.663401923076923,856.0510869565218,504.36499999999995,523.974375,336.598076923077,564,0.5929249999999999,0.5856575,0.5856575
3003290,0.24560978260869565,0.26008,0.38315062499999997,0.9236615384615384,754.3902173913044,739.9200000000001,616.849375,76.33846153846157,580,0.967535,0.931595,0.931595
3003294,0.24560978260869565,0.2597816666666667,0.378334375,0.5109096153846153,754.3902173913044,740.2183333333334,621.665625,489.09038461538466,664,0.770705,0.7557125,0.7557125
3003310,0.33116195652173913,0.2597816666666667,0.5533737499999999,0.2696480769230769,668.8380434782608,740.2183333333334,446.62625000000014,730.3519230769231,647,0.7761450000000001,0.8103925000000001,0.8103925000000001
3003338,0.3331163043478261,0.25959333333333334,0.48359374999999993,0.6747903846153847,666.883695652174,740.4066666666666,516.4062500000001,325.20961538461535,583,0.83464,0.863285,0.863285
3003374,0.24560978260869565,0.2604416666666667,0.44772937500000004,0.5109096153846153,754.3902173913044,739.5583333333333,552.270625,489.09038461538466,646,0.628335,0.6224675,0.6224675
3003382,0.24560978260869565,0.25959333333333334,0.44090437499999996,0.9236615384615384,754.3902173913044,740.4066666666666,559.095625,76.33846153846157,566,0.671075,0.6630125,0.6630125
3003394,0.5976978260869564,0.46424333333333334,0.39683499999999994,0.6383173076923078,402.3021739130436,535.7566666666667,603.1650000000001,361.6826923076922,484,0.75627,0.7425275,0.7425275
