CustomerID,iso_score,lof_score,iso_rank_pct,lof_rank_pct,anomaly_score
3000746,0.3798187504593482,1.050399039803857,0.7292,0.43,0.69928
3000754,0.42096256144520183,1.2735725218682235,0.9788,0.92845,0.973765
3000758,0.4110175095928384,1.2780586968384196,0.95825,0.9312,0.9555450000000001
3000798,0.4217068157788299,1.063924687292947,0.9801,0.4894,0.93103
3000846,0.398360470861412,1.0669131562975775,0.9066,0.50265,0.866205
3000862,0.44855780406192997,1.312393371358565,0.9975,0.9519,0.99294
3000866,0.3916597833049573,1.1581816148487367,0.8602,0.7811,0.85229
3000890,0.3978621209336328,1.162749607503667,0.9041,0.7908,0.8927700000000001
3000934,0.41289566288694507,1.2563461857763916,0.96255,0.91565,0.95786
3000938,0.3926827430024308,1.7544228297158282,0.867,0.9942,0.8797200000000001
3000970,0.407227523957152,1.0040344430685413,0.9456,0.17035,0.868075
3000994,0.3739811307399242,1.3508133168504994,0.6412,0.96485,0.6735650000000001
3001010,0.39080657526947554,1.0381168806784868,0.85335,0.3693,0.8049450000000001
3001034,0.37120819042252506,1.0137287844936345,0.5935,0.22875,0.557025
3001042,0.38499506728272304,1.2370318041757953,0.79615,0.89855,0.80639
3001066,0.37795125222955,1.1624690792497463,0.7028,0.7904,0.71156
3001118,0.4057593936731905,1.2422035519146615,0.9396,0.90345,0.9359850000000001
3001126,0.3881779565858887,1.0626037832442106,0.82945,0.4833,0.7948350000000001
3001138,0.37997091220964063,1.82322353592754,0.73135,0.99545,0.75776
3001142,0.3881820992099599,1.0381058519742772,0.8295,0.3692,0.78347
3001158,0.38859026653265943,1.0240174158805315,0.83375,0.28985,0.77936
3001162,0.39926677436395885,1.0365293492162155,0.9123,0.36075,0.8571449999999999
3001222,0.3738300265843667,1.0547945960634806,0.63855,0.4496,0.619655
3001278,0.3836609274341413,0.9934837808017666,0.7807,0.10435,0.713065
3001290,0.40649521328335686,1.1461046103281658,0.94265,0.75575,0.9239600000000001
3001334,0.4026033450484615,1.0717501114692844,0.92725,0.5228,0.8868050000000001
3001362,0.3951502658483326,1.0546631382592557,0.8865,0.44905,0.8427549999999999
3001390,0.37906956414695187,1.2820559433723548,0.71855,0.9345,0.740145
3001430,0.4150947574126584,1.0761377336745712,0.9677,0.54065,0.924995
3001466,0.390313428967999,1.1267712370214766,0.84955,0.70875,0.83547
3001478,0.38592205734002044,1.1655337721679628,0.80585,0.79735,0.8049999999999999
3001494,0.4093780763902773,1.0292598738015366,0.9532,0.322,0.8900800000000001
3001514,0.38774090556301327,1.0737371381875382,0.8251,0.5312,0.7957099999999999
3001526,0.42280280985657964,1.0561031298149854,0.9817,0.4551,0.9290400000000001
3001538,0.39325579923271203,1.1759657143955922,0.8721,0.81555,0.866445
3001558,0.4100012695547384,1.057202501068825,0.95505,0.45965,0.90551
3001582,0.409888554171985,1.1396713781262269,0.95465,0.7408,0.933265
3001614,0.40792701508232665,1.0397749332270754,0.94825,0.3785,0.8912750000000002
3001622,0.4245958420419587,1.366034805627769,0.9836,0.9683,0.98207
3001626,0.3597291689264632,1.1305947374513365,0.36435,0.71855,0.39977
3001670,0.4234282967913958,1.1990679952033547,0.98225,0.85215,0.96924
3001694,0.372951975519897,1.1366819341480947,0.6241,0.7338,0.63507
3001698,0.39237088492033917,1.078759068057853,0.86465,0.5512,0.833305
3001734,0.3661851560706983,1.0285665537358424,0.49935,0.3173,0.481145
3001738,0.3867166800822366,1.1173939071578327,0.8145,0.68255,0.8013049999999999
3001742,0.3913735152780556,1.189983945935286,0.8579,0.83775,0.855885
3001778,0.42982637544036645,1.0258436918903484,0.9884,0.3006,0.91962
3001806,0.40090331927628703,1.3755319778108202,0.9195,0.9713,0.9246800000000001
3001822,0.382655522242166,1.016143662141788,0.7685,0.243,0.71595
3001918,0.3825745317503027,1.114369333978178,0.76695,0.6731,0.757565
3001926,0.37616237972663186,1.0292191755027011,0.67495,0.3218,0.6396350000000001
3001958,0.3933786008007214,1.064465711843054,0.87285,0.49195,0.8347600000000001
3001994,0.4164734745555219,1.10781637775543,0.9706,0.65225,0.938765
3002022,0.39309055348556865,1.2525298163206626,0.8708,0.91305,0.875025
3002030,0.4022431505700651,1.0066637774875224,0.92605,0.18555,0.8520000000000001
3002046,0.42136929890309816,0.9844350956164175,0.9794,0.05625,0.887085
3002098,0.419389916367371,1.088029578358818,0.9758,0.58545,0.936765
3002122,0.3673108481560838,1.0600187025890302,0.5189,0.47225,0.514235
3002150,0.4277595956697484,1.0276294828139134,0.98655,0.31175,0.91907
3002162,0.4038257102450812,1.062332959110568,0.9323,0.48225,0.887295
3002174,0.3889560781238597,1.0763787618084326,0.8369,0.5417,0.80738
3002238,0.43708322780917463,1.0438209537501353,0.99345,0.399,0.9340050000000001
3002254,0.4178281034865923,1.2415421844458014,0.97315,0.90275,0.96611
3002298,0.4037267273059743,1.2336921052784093,0.932,0.8944,0.9282400000000001
3002314,0.3875382790506786,1.0074006969310196,0.823,0.18965,0.759665
3002318,0.39414107121788267,1.2481107942126972,0.87855,0.90965,0.88166
3002342,0.39087145597633954,1.2422027918956362,0.85425,0.9034,0.859165
3002354,0.42164476100728693,1.0660578569484889,0.98,0.4988,0.93188
3002386,0.399095172785662,1.0062883608613562,0.91135,0.18315,0.83853
3002394,0.3752631707992477,1.0581064666377313,0.6612,0.4635,0.6414300000000001
3002406,0.404689942108117,0.9810646815422985,0.9358,0.0414,0.84636
3002434,0.3653806128478176,1.1299584645532073,0.48325,0.71705,0.50663
3002442,0.3675763232443905,1.1104815636820644,0.52465,0.6617,0.5383549999999999
3002478,0.3677152154932827,1.0231255222895044,0.52765,0.2854,0.5034249999999999
3002482,0.3754288557347932,1.0621757126711395,0.6639,0.48155,0.6456650000000002
3002486,0.4212794797347612,1.1215016406501406,0.97935,0.6939,0.950805
3002530,0.39059874417517404,1.0149685434762228,0.8517,0.2367,0.7902
3002550,0.39144550689381086,1.2916830519390987,0.85835,0.9408,0.866595
3002566,0.4274417121640982,1.3071854335007433,0.98615,0.9494,0.982475
3002578,0.36668900233133955,1.0623139229233916,0.50835,0.48215,0.50573
3002590,0.39725974029910033,1.1010068952046224,0.9008,0.6309,0.8738100000000001
3002594,0.3834912432559092,1.3154042604927525,0.7789,0.95355,0.796365
3002622,0.3870870954539842,1.0311826352733973,0.8187,0.33215,0.770045
3002626,0.3593291099151789,1.1489431211447196,0.35605,0.7612,0.396565
3002690,0.39580124883106194,1.033694130016382,0.8907,0.3461,0.8362400000000001
3002726,0.3873058275023782,1.0369816535591339,0.82065,0.3633,0.774915
3002746,0.41139232150207866,1.1520172210573154,0.9594,0.7686,0.94032
3002750,0.3896345368187687,1.0070898719048278,0.84365,0.18785,0.77807
3002790,0.37677086211802424,0.9916654404769818,0.6848,0.0943,0.62575
3002798,0.3688608309858195,1.2186288974656976,0.54935,0.87755,0.58217
3002810,0.4086761971765525,1.1761287934200666,0.95105,0.81585,0.93753
3002822,0.39179266085257936,1.2098518150090491,0.8613,0.86745,0.861915
3002838,0.4022244039780495,1.366197777617506,0.92595,0.9684,0.9301950000000001
3002842,0.3990804631933156,1.0550051267456757,0.9112,0.45065,0.865145
3002898,0.4339310092522167,1.3469934153759064,0.9916,0.96365,0.988805
3002902,0.4036734140141842,1.1655232764727068,0.9316,0.79725,0.918165
3002914,0.3865332976131207,1.1021948115279212,0.8123,0.63395,0.794465
3002954,0.36551467027611617,1.125595285550016,0.4859,0.7052,0.50783
3002982,0.4089410274580494,1.2414004106156593,0.9518,0.90265,0.9468850000000001
3003010,0.4276965045068286,1.2303242908598835,0.9865,0.89185,0.9770350000000001
3003026,0.369059715572382,1.048048570067145,0.554,0.4192,0.54052
3003034,0.4043736971130536,1.121124997281787,0.93465,0.6932,0.910505
3003098,0.3930628098540092,1.1623628279198897,0.87045,0.79,0.8624050000000001
3003110,0.3978193535192738,1.0427820651406072,0.90385,0.3947,0.8529350000000001
3003130,0.4230742390331209,1.1851639393732964,0.98195,0.83045,0.9668
3003138,0.3673477054598087,1.1323200291389077,0.51955,0.7228,0.539875
3003142,0.3856940332717739,1.0798325320261737,0.8034,0.55495,0.778555
3003198,0.38114605226509163,1.316891589695961,0.74795,0.9541,0.768565
3003214,0.37063846291116853,1.1050700191479037,0.58345,0.64405,0.5895100000000001
3003230,0.40329164634689924,1.047399209925834,0.9298,0.4155,0.87837
3003250,0.3648315441266543,1.1478540603605203,0.47285,0.759,0.501465
3003266,0.4284179587286512,1.248161211050948,0.98705,0.9098,0.979325
3003270,0.39861454085274417,1.1642702494662291,0.908,0.7949,0.89669
3003282,0.38350121097557943,1.0386137661299242,0.77915,0.37215,0.73845
3003290,0.4320369286974276,1.0564461028944638,0.9899,0.4562,0.93653
3003294,0.3882219503618437,1.002140272048848,0.82995,0.15795,0.76275
3003310,0.3843828158094639,1.2663161866685226,0.7885,0.92375,0.802025
3003338,0.4029605663412636,1.2606449756394058,0.9287,0.91925,0.927755
3003374,0.38919768885978245,1.0394670888883253,0.8395,0.37695,0.7932450000000001
3003382,0.3870159291184952,1.1886683437338235,0.8178,0.83515,0.819535
3003394,0.38252770021857124,1.018326731393244,0.76615,0.25595,0.71513
3003398,0.3832844984249645,1.1908178906841074,0.7763,0.83965,0.782635
3003410,0.3659236010102196,1.0414714462687318,0.49415,0.3869,0.483425
3003430,0.3777184853370408,1.1817899234735043,0.70005,0.82525,0.7125699999999999
3003438,0.37517095608845935,1.0977252082468978,0.6595,0.6202,0.65557
3003454,0.41294820932000026,1.6116702271021293,0.96275,0.9902,0.965495
3003542,0.4138459535069872,1.0893181488026995,0.965,0.5909,0.9275899999999999
3003550,0.3993675252477423,1.0105485324669343,0.91275,0.20935,0.84241
3003574,0.37357302934611847,1.3878096404668547,0.63455,0.97415,0.66851
3003578,0.3804133080820729,1.338050721268091,0.7373,0.96155,0.759725
3003582,0.3799158684128804,1.1528522941561046,0.7307,0.77085,0.734715
3003590,0.3738079538198146,1.3222435778163182,0.63825,0.95585,0.67001
3003610,0.3897950346195817,1.314065594525947,0.8454,0.9528,0.8561400000000001
3003614,0.39590139722629825,1.0565434680272965,0.89145,0.4566,0.847965
3003618,0.3955808085079461,1.034043599488894,0.88925,0.34795,0.83512
3003622,0.3629595106956295,1.648773755765661,0.4343,0.9911,0.4899800000000001
3003642,0.3673544037757184,1.1436219559129273,0.5198,0.75035,0.5428550000000001
3003686,0.42038805670642915,1.2488765710663778,0.97765,0.9103,0.970915
3003690,0.4271093015876172,1.000961539234079,0.9858,0.15,0.90222
3003698,0.38216386693988175,1.0522759724789355,0.76175,0.43795,0.7293700000000001
3003726,0.396460869980823,1.0120847630252654,0.895,0.2197,0.82747
3003742,0.36080449157477434,1.1155726647554605,0.38785,0.67685,0.41674999999999995
3003746,0.3511099668558372,1.0803336000874073,0.1885,0.557,0.22535
3003758,0.3890421658912898,1.164644704012161,0.83785,0.79575,0.8336399999999999
3003770,0.42938728720015823,1.090231188195372,0.98795,0.59455,0.9486100000000001
3003786,0.3991331705769124,1.2554569556465132,0.91145,0.9151,0.9118149999999999
3003818,0.36720012527025125,1.0740946385112382,0.51695,0.5326,0.5185150000000001
3003826,0.3909622356842415,1.0377668336611736,0.8552,0.36735,0.806415
3003830,0.394908505460583,1.013518293315918,0.88455,0.22725,0.81882
3003834,0.40121128713291543,1.060437815792793,0.92115,0.47385,0.8764200000000001
3003874,0.4275886561883157,1.0481776957123035,0.98635,0.42005,0.9297199999999999
3003898,0.3919348546861933,1.0844785422085403,0.8619,0.5728,0.83299
3003930,0.38754968288577585,1.1453551264643962,0.82325,0.75465,0.8163900000000001
3003942,0.4412216996854929,1.1787365985535596,0.99525,0.81965,0.97769
3003954,0.38602214516610006,1.0346384522429393,0.807,0.35055,0.761355
3003982,0.413107568216122,1.1229145070666706,0.96315,0.69805,0.93664
3003998,0.39699978842882594,1.4830951987608874,0.8992,0.98535,0.907815
3004022,0.367330597663653,1.119139615784794,0.51925,0.6876,0.536085
3004026,0.3847903707604626,1.0986233748847274,0.7932,0.62295,0.7761750000000001
3004034,0.3798632937319238,1.0198600937999422,0.72995,0.26565,0.6835199999999999
3004042,0.3882268906669205,1.046639603644293,0.83005,0.412,0.788245
3004054,0.3977009544514548,1.077411538328016,0.90325,0.54545,0.86747
3004066,0.3794125917398042,0.9783348442948381,0.72305,0.0294,0.6536850000000001
3004070,0.4023138212117161,1.0948275346093923,0.9263,0.6111,0.89478
3004094,0.3626669154757149,1.0708322717545635,0.42805,0.5192,0.437165
3004098,0.38264273620980094,1.0229439589736762,0.7682,0.28455,0.719835
3004102,0.3865029721650108,1.0113947266898158,0.812,0.21575,0.7523750000000001
3004110,0.4099407415194877,1.2355177942062199,0.95475,0.89625,0.9489000000000001
3004138,0.3769230012846805,1.1422120896480599,0.68665,0.74675,0.69266
3004154,0.40984018345870804,1.1344797577502568,0.9546,0.7276,0.9319000000000001
3004186,0.3811130689944905,1.0754407308730074,0.7474,0.5382,0.7264799999999999
3004194,0.37799506409831574,1.0547212373200916,0.70355,0.44935,0.6781300000000001
3004202,0.38075347397213694,1.1046737085820015,0.7418,0.64275,0.731895
3004214,0.41644526739497734,1.1281699820390911,0.9704,0.7127,0.9446300000000001
3004262,0.41384179375486324,1.0987386971492574,0.96495,0.62335,0.93079
3004282,0.3850287833219864,1.1636886657659915,0.7966,0.7939,0.79633
3004286,0.36805943421254567,1.1640415454139614,0.5335,0.79445,0.559595
3004310,0.3952776926578293,1.2199788059939307,0.8875,0.879,0.8866499999999999
3004318,0.40635770801413956,1.1534786182605359,0.9418,0.7722,0.9248400000000001
3004338,0.37282217688244085,1.113777217107308,0.62175,0.67145,0.62672
3004366,0.38487160563214917,1.2618776492897774,0.7942,0.92045,0.8068250000000001
3004378,0.35362963289117644,1.2487846365705209,0.2368,0.9102,0.30414
3004386,0.38481682927466243,1.018349265694767,0.79345,0.25625,0.73973
3004398,0.3960304486963867,1.0624450846993612,0.8923,0.4828,0.8513499999999999
3004402,0.36999749654013986,1.0738861607033112,0.5717,0.5319,0.56772
3004422,0.40282317922631694,1.0906225763159754,0.9281,0.59625,0.8949150000000001
3004430,0.38331872023435254,1.210394149563552,0.7769,0.8681,0.7860199999999999
3004438,0.39626099880345156,1.1137864801261896,0.89355,0.6715,0.871345
3004454,0.418021138618414,1.1754319391030539,0.9735,0.81465,0.9576150000000001
3004482,0.36185236400583304,1.1889502520607662,0.41025,0.836,0.45282500000000003
3004534,0.39833143802883014,1.0209504046923816,0.90645,0.27275,0.84308
3004570,0.39769157534977856,1.2632011675828507,0.9031,0.9214,0.90493
3004578,0.4111493125873161,1.174723575121229,0.95875,0.8132,0.9441950000000001
3004618,0.37266974816178183,1.0774125301682265,0.61945,0.5455,0.6120549999999999
3004622,0.3716668224261698,1.0683143081161515,0.6014,0.50875,0.5921350000000001
3004650,0.35955017330083405,1.1241127757433351,0.36,0.70135,0.394135
3004666,0.41804206205960714,1.1023649857786548,0.97355,0.63485,0.9396800000000001
3004678,0.41662662747549206,1.0918281739946822,0.9709,0.60035,0.933845
3004682,0.3961807024815743,1.0034129115595298,0.8931,0.16615,0.820405
3004710,0.3773667978687333,1.0036880665498746,0.6942,0.16865,0.641645
3004718,0.39206567302054673,1.1253610148889015,0.86265,0.7043,0.846815
3004722,0.3740810161067692,1.0536767265622862,0.6429,0.4441,0.6230200000000001
3004738,0.3731075802578818,1.0360746122451276,0.6268,0.35805,0.599925
3004746,0.3965701087854363,1.2794628429004427,0.89595,0.93225,0.89958
3004762,0.4016551325615866,1.24372893023058,0.92315,0.90525,0.92136
3004770,0.3698548594931982,1.3431877174076592,0.5681,0.96255,0.607545
3004782,0.37060505475925876,1.0558912524776918,0.58285,0.4541,0.5699749999999999
3004806,0.4186843329675329,1.097577834556383,0.9745,0.6196,0.93901
3004818,0.3777664855910194,0.9994508016299803,0.70065,0.14135,0.6447200000000001
3004822,0.36004546193951936,1.056755651912957,0.37175,0.45765,0.38034
3004830,0.4036962266278385,1.1207433272872014,0.9317,0.6918,0.90771
3004834,0.40707165945759277,1.2328942820506628,0.94515,0.89375,0.94001
3004882,0.4242904628497668,1.548069634960536,0.9832,0.9885,0.98373
3004894,0.3992764944778068,0.98355380485646,0.91235,0.05235,0.82635
3004898,0.3833740346989912,1.1948836253973247,0.77725,0.846,0.7841250000000001
3004910,0.38633468032734697,1.1292723505285454,0.81035,0.71575,0.8008900000000001
3004918,0.39037683459043604,1.1270556230852662,0.8499,0.7099,0.8359
3004922,0.3669777436772677,1.1005976804810425,0.51285,0.6293,0.524495
3004934,0.37415129363701144,1.0687957738156866,0.64385,0.5105,0.630515
3004946,0.4253788862518941,1.5411732650794252,0.9844,0.9882,0.9847800000000001
3004950,0.3607504255162113,1.0294841125483216,0.38685,0.323,0.38046500000000005
3004966,0.4275588878486232,1.000664157192617,0.9863,0.14845,0.902515
3005006,0.3912365292954148,1.029794780813279,0.85705,0.32545,0.80389
3005018,0.38876534497201404,1.227033788024024,0.8351,0.8886,0.8404499999999999
3005022,0.4090059319667568,1.2041510058954066,0.95225,0.8594,0.942965
3005026,0.39893319557855494,1.1127344376019255,0.91025,0.6688,0.8861049999999999
3005030,0.37538335568894904,1.0611242250383885,0.66315,0.4767,0.644505
3005058,0.37726400742322214,1.1190271048475164,0.6923,0.6871,0.6917800000000001
3005078,0.38754193018719457,1.2213392586605882,0.82305,0.88095,0.82884
3005086,0.3915715291919636,1.01132083638678,0.8595,0.21505,0.7950550000000001
3005118,0.39714045363329614,1.085784499629068,0.9,0.5772,0.86772
3005138,0.41691863054908085,1.1414539698064663,0.9715,0.74485,0.9488350000000001
3005178,0.383209255319434,1.1520040827827194,0.77545,0.76855,0.77476
3005202,0.41140317094299933,1.033438092246048,0.95945,0.34445,0.89795
3005226,0.3624826032001397,1.0592109934541654,0.4235,0.46815,0.427965
3005238,0.3802784901514329,1.2413149382839757,0.7355,0.9025,0.7522
3005246,0.3671130595695529,1.1068545159295695,0.5157,0.64945,0.5290750000000001
3005278,0.37308123742441796,1.0830616731599791,0.6263,0.5677,0.62044
3005282,0.3818479325465741,0.9868990206068247,0.75705,0.06775,0.68812
3005314,0.3879271869610625,1.0709216237266581,0.8269,0.5194,0.79615
3005334,0.3787778264983119,1.0918441655790787,0.7141,0.60045,0.702735
3005342,0.36465028460250987,1.1264831495914822,0.46865,0.70755,0.49254000000000003
3005350,0.3879670046765797,1.00500339087322,0.82745,0.17625,0.7623300000000001
3005386,0.3755140850654097,1.119769155185994,0.665,0.68905,0.667405
3005442,0.3769033732073358,1.1706517563338013,0.68645,0.80575,0.69838
3005474,0.3829154402367328,1.3520716434268893,0.77155,0.96535,0.79093
3005486,0.39382445936902305,1.205612508855779,0.8758,0.86185,0.8744050000000001
3005490,0.39074014997508405,1.0209289180620897,0.8529,0.27265,0.794875
3005494,0.3573984313363467,1.218136272531012,0.3154,0.87695,0.371555
3005502,0.38184402253087135,0.9870706875896929,0.7568,0.0686,0.68798
3005510,0.373819309199221,1.2893669908360306,0.6384,0.9391,0.66847
3005526,0.41520850236192935,1.2042842945239582,0.96815,0.8598,0.9573149999999999
3005570,0.38523425966891256,1.0198079991408047,0.79895,0.2652,0.7455750000000001
3005582,0.399177763208825,1.1888688907633063,0.91165,0.8357,0.904055
3005594,0.3632135563854339,1.0952580344558798,0.4397,0.6131,0.45704
3005602,0.3798003760608358,1.0524615496335834,0.7289,0.4389,0.6999
3005630,0.4282030728552246,1.0782522011069136,0.9869,0.5491,0.9431200000000001
3005646,0.35609464156031445,1.0884529915616301,0.28815,0.58715,0.31805000000000005
3005662,0.37810154258737133,1.0455339420608794,0.70495,0.4065,0.675105
3005678,0.37948852688797163,1.00904539194763,0.724,0.20075,0.6716749999999999
3005682,0.3607888483815024,1.0110815680549579,0.3877,0.21365,0.37029500000000004
3005710,0.36803475476891384,1.1160342600882505,0.53325,0.67805,0.54773
3005750,0.38601265805547863,1.1561358175395602,0.80685,0.77745,0.8039099999999999
3005766,0.36425096996717443,0.984083681199979,0.46085,0.05465,0.42023
3005834,0.3815193837906247,1.0546455827806236,0.75265,0.449,0.7222850000000001
3005850,0.36970254987612367,0.9825755580913906,0.5657,0.04785,0.513915
3005906,0.34933071731301846,1.1719749211749309,0.1562,0.8081,0.22139000000000003
3005974,0.37631594785919803,1.0216013921756995,0.67795,0.2769,0.6378450000000001
3005978,0.4085436718492735,1.1203673228087958,0.9504,0.6905,0.92441
3005982,0.35960055759971066,1.0409628151931944,0.3613,0.38405,0.36357500000000004
3005986,0.389560590477316,1.0804627598403804,0.8428,0.5577,0.81429
3006054,0.38815331022174804,1.0903453859044507,0.8291,0.5953,0.80572
3006062,0.3715084230774951,1.007440448158919,0.59945,0.19,0.558505
3006082,0.3728341548990457,1.1595279881639458,0.62185,0.78385,0.6380500000000001
3006086,0.3732766405835258,1.023678481988746,0.6292,0.2883,0.59511
3006094,0.4108536890270382,1.0687337362530713,0.95745,0.51025,0.91273
3006134,0.3908942182796547,1.1678174975398072,0.8544,0.8017,0.84913
3006142,0.40469271795108996,1.1893071482711737,0.93585,0.8367,0.925935
3006150,0.3747551679158767,1.0249664238729812,0.65225,0.29545,0.6165700000000001
3006154,0.3965454708957225,1.163056579974851,0.8957,0.79165,0.885295
3006162,0.3814484934693918,0.9813145666153509,0.75155,0.0424,0.6806350000000001
3006198,0.3963933520510655,1.064791897298199,0.8945,0.4935,0.8543999999999999
3006210,0.3849065154836179,0.9961495649458239,0.7947,0.1219,0.7274200000000001
3006242,0.4231143177485494,1.2330869320301163,0.982,0.8939,0.97319
3006246,0.40354857384729714,1.1024288104380988,0.93125,0.6351,0.901635
3006254,0.38818249068571625,1.0725107247699557,0.82955,0.5263,0.799225
3006282,0.38065469492725607,1.0283355166768993,0.74075,0.3159,0.698265
3006302,0.3971456244017065,0.9840883802308982,0.90005,0.05475,0.81552
3006334,0.39887404745648647,1.7628425692433844,0.90975,0.99435,0.91821
3006338,0.4052108094914402,0.9920225159717656,0.9376,0.09615,0.8534550000000001
3006362,0.38931300395405904,1.0808626076478343,0.84075,0.5597,0.812645
3006370,0.349614624260463,1.098069102658834,0.16145,0.62105,0.20741
3006394,0.3483329610378625,1.1423553754239224,0.13905,0.7473,0.19987500000000002
3006414,0.38542957359584407,1.1222055224277563,0.80095,0.69555,0.7904100000000001
3006458,0.36845363135844067,1.0783745582035902,0.5416,0.5498,0.54242
3006462,0.3785566823785277,1.0817725253219137,0.7115,0.5627,0.6966200000000001
3006490,0.39815553493276257,1.1746575479700754,0.9057,0.813,0.8964300000000001
3006502,0.3979110499556865,0.9904158575563033,0.9044,0.0868,0.82264
3006510,0.3931130648159779,1.1434605798383444,0.871,0.74985,0.858885
3006526,0.37684556279825365,1.0419885030717555,0.68575,0.39,0.6561750000000001
3006534,0.40868388721516313,1.1526980018190338,0.9511,0.7704,0.9330299999999999
3006546,0.41887953508079134,1.1759463901172895,0.9749,0.81535,0.958945
3006558,0.4128908175901653,1.0910968116351372,0.9625,0.59765,0.926015
3006574,0.37642632319266905,1.2465752713021745,0.6796,0.9078,0.7024199999999999
3006578,0.3790997383075599,1.0756862892003345,0.71885,0.5392,0.700885
3006586,0.38397877032620054,0.9905008152550293,0.78425,0.08725,0.71455
3006598,0.39674713699891156,1.0049719939542834,0.8975,0.1759,0.82534
3006602,0.35989885680100253,1.1034614538551626,0.3682,0.63885,0.39526500000000003
3006606,0.41187355919800495,1.189268236738423,0.9605,0.83665,0.948115
3006666,0.36654793319076506,1.1268727089629702,0.50615,0.7091,0.526445
3006670,0.3916736388457218,1.1880591443775363,0.8603,0.83445,0.857715
3006698,0.3646836485000326,1.149599603666545,0.46945,0.7626,0.49876499999999996
3006710,0.37445983436699737,0.9986843207046039,0.6484,0.13625,0.597185
3006714,0.3838394307605527,1.2672344639936322,0.7829,0.9243,0.7970400000000001
3006718,0.4011300241448466,1.1069105777595363,0.9206,0.6497,0.8935099999999999
3006726,0.3998054440538208,1.185338291051481,0.91485,0.8307,0.906435
3006750,0.3864759434613564,1.160437818143147,0.81175,0.7861,0.809185
3006782,0.42399697691046595,1.0407981931160866,0.98285,0.38325,0.92289
3006786,0.41329665408153776,1.2313841889849093,0.9636,0.8926,0.9565
3006794,0.40161104417385696,1.0045834999073155,0.92285,0.17355,0.84792
3006810,0.3958529075287683,1.042247256724299,0.89115,0.39135,0.8411700000000001
3006826,0.3682742385107543,1.077962869912715,0.5382,0.54785,0.539165
3006842,0.3670612039671809,1.0276876731537905,0.51485,0.31235,0.49460000000000004
3006898,0.3747027241209873,1.126525648591022,0.65165,0.7078,0.6572649999999999
3006926,0.4368972053638158,1.081215954408062,0.9934,0.56125,0.950185
3006946,0.38058447991133604,1.0504442348744183,0.73995,0.43035,0.70899
3006986,0.4068073874307078,1.179600474063315,0.94375,0.82135,0.9315100000000001
3006990,0.3689896326286636,1.0344217225939205,0.55275,0.3496,0.532435
3007014,0.41893608561485124,1.0723774372359727,0.97505,0.52575,0.9301200000000001
3007030,0.4148733575077462,1.0987642804785556,0.96695,0.62345,0.9326
